location_immobility_duration_full_window,location_max_still_duration_sleep,screen_avg_session_duration_pre_sleep,light_entropy_sleep,screen_events_sleep,calls_num_missed,circadian_screen_center,accel_entropy,location_avg_speed_day,screen_sleep_ratio,calls_total_pre_sleep,calls_num_incoming,wifi_scans_pre_sleep,wifi_scans_day,location_mobility_duration_sleep,sleep_quality,uid,label_date
-1.2455923177592287,-1.089574704394601,-0.8897449835192627,-0.6821912442313355,-0.5996253511966892,-0.31622776601683794,-0.983691612283117,0.7771103676188941,-0.7362945267405575,3.13091524251183,-0.35743566185529196,-0.5121475197315839,-1.632993161855452,-1.615252101011377,-0.8525410136338374,6,670,2025-04-28
-0.5247676437419165,-0.2613104555141412,0.8209643995352187,0.6479341437472399,0.22485950669875845,-0.31622776601683794,0.5425238023237473,-0.1851377110048077,2.0497387850680804,-0.3720865019046167,-0.35743566185529196,-0.5121475197315839,0.6123724356957946,0.5392233810262532,2.4739565861198294,7,670,2025-04-29
-0.2820900034894214,-0.2697621315231255,-0.8897449835192627,-0.34212472207474387,-0.5996253511966892,-0.31622776601683794,0.059210591640580915,-0.3077675632072924,0.2756580511438443,-0.2520459436847385,-0.35743566185529196,0.19205531989934393,0.6123724356957946,0.9913972476267435,1.1987991728809237,8,670,2025-04-30
0.21527902158252388,0.9557308897795955,2.4010852800664573,1.6126462791111345,-0.5996253511966892,3.16227766016838,0.3287157512287474,-0.9107809278910864,1.1010205528250354,-0.4061264054505414,-0.35743566185529196,0.19205531989934393,0.6123724356957946,0.5392233810262532,-0.5753328803210318,4,670,2025-05-01
-1.3128692873341778,-1.3262216326461609,-0.8897449835192627,-0.6821912442313355,-0.5996253511966892,-0.31622776601683794,-1.7827190811375588,1.469927609347582,-0.7362945267405575,-0.41787737438064865,-0.35743566185529196,-0.5121475197315839,-1.632993161855452,-1.615252101011377,-0.8525410136338374,7,670,2025-05-15
1.0538383923559973,1.750188434624118,0.7556701482735972,-0.6821912442313355,0.22485950669875845,-0.31622776601683794,0.3541768456946257,-0.6586503291844412,-0.7362945267405575,-0.35738659113816335,0.07943014707895374,0.19205531989934393,0.6123724356957946,0.5924203065086638,-0.8525410136338374,5,670,2025-05-16
1.5512074174279427,1.090957705923344,0.037433384395761486,2.2504349804856396,1.0493443645942062,-0.31622776601683794,1.1801609121064742,0.3423225691349806,-0.7362945267405575,0.08909299946113383,-0.35743566185529196,-0.5121475197315839,0.6123724356957946,0.6456172319910745,-0.05787769813712811,3,670,2025-05-17
1.3397655130495307,-0.5655707918375754,0.538566762828706,-0.6821912442313355,-0.5996253511966892,-0.31622776601683794,0.46558233779989583,-0.7673524654034447,-0.7362945267405575,-0.35721425272436724,-0.35743566185529196,-0.5121475197315839,0.6123724356957946,0.4062310673202266,0.29325260405909237,5,670,2025-05-18
-1.3128692873341778,-1.3262216326461609,-0.8897449835192627,-0.6821912442313355,-0.5996253511966892,-0.31622776601683794,-1.7827190811375588,2.0710273438769202,-0.7362945267405575,-0.41787737438064865,-0.35743566185529196,-0.5121475197315839,-1.632993161855452,-1.615252101011377,-0.8525410136338374,7,670,2025-05-24
0.536486505487683,0.7706391851828397,-0.6333401015279474,-0.0757432158812558,2.6983140803851016,-0.31622776601683794,1.144868222887837,-1.208756394879266,-0.444051757742045,-0.23743029216577702,-0.35743566185529196,-0.5121475197315839,0.6123724356957946,0.6988141574734851,-0.19771380094158789,5,670,2025-05-25
-0.01838831024475486,0.2711451330518686,-0.36139993949474253,-0.6821912442313355,-0.5996253511966892,-0.31622776601683794,0.4738913108763252,-0.6219424984080344,1.4354015291484317,-0.4019635061434627,3.1374908096186735,3.0088666784230553,0.6123724356957946,0.43282953006143193,0.27508007087525277,10,670,2025-05-27
