uid,datetime,type,sub_type,suuid,value,level,sensor_status
678,2025-05-15 08:57:00,calls,1,7351fb91-fa51-40dd-8709-8fecaba6004b,29,29.0,INCOMING
681,2025-05-15 09:03:00,calls,1,784adb9d-8a63-4f0e-8567-9a42f228d5d2,36,36.0,INCOMING
685,2025-05-15 10:04:00,calls,2,63aef281-d0cb-4dae-837d-f66d75261881,4,4.0,OUTGOING
685,2025-05-15 10:33:00,calls,2,1116526f-168c-4254-a709-a6b6540eaa03,45,45.0,OUTGOING
685,2025-05-15 10:34:00,calls,2,1116526f-168c-4254-a709-a6b6540eaa03,0,0.0,OUTGOING
685,2025-05-15 10:34:00,calls,2,1116526f-168c-4254-a709-a6b6540eaa03,0,0.0,OUTGOING
685,2025-05-15 10:34:00,calls,2,1116526f-168c-4254-a709-a6b6540eaa03,0,0.0,OUTGOING
685,2025-05-15 10:35:00,calls,2,1116526f-168c-4254-a709-a6b6540eaa03,0,0.0,OUTGOING
685,2025-05-15 10:35:00,calls,2,1116526f-168c-4254-a709-a6b6540eaa03,0,0.0,OUTGOING
685,2025-05-15 10:35:00,calls,2,1116526f-168c-4254-a709-a6b6540eaa03,0,0.0,OUTGOING
685,2025-05-15 10:37:00,calls,1,1116526f-168c-4254-a709-a6b6540eaa03,124,124.0,INCOMING
685,2025-05-15 11:12:00,calls,2,0a8c67db-ce66-4669-b9ef-eaec5604bf1b,1283,1283.0,OUTGOING
687,2025-05-15 11:29:00,calls,5,5c2573e9-1007-4891-92d4-b5e7396e2802,0,0.0,REJECTED
687,2025-05-15 11:29:00,calls,5,5c2573e9-1007-4891-92d4-b5e7396e2802,0,0.0,REJECTED
670,2025-05-15 12:45:00,calls,1,860ec489-8464-42da-8e1a-324e8571a723,6,6.0,INCOMING
685,2025-05-15 12:55:00,calls,2,fd545ff8-6a44-4702-9824-4da3cc2b20e5,1260,1260.0,OUTGOING
