uid,label_date,sleep_quality,accel_longest_still_period,accel_movement_ratio,accel_evening_movement_ratio,accel_night_movement_ratio,accel_morning_movement_ratio,accel_mean_mag,accel_std_mag,accel_entropy,light_mean_full_window,light_max_full_window,light_entropy_full_window,light_high_duration_full_window,light_mean_day,light_max_day,light_entropy_day,light_high_duration_day,light_mean_pre_sleep,light_max_pre_sleep,light_entropy_pre_sleep,light_high_duration_pre_sleep,light_mean_sleep,light_max_sleep,light_entropy_sleep,light_high_duration_sleep,light_last_peak_time,screen_events_full_window,screen_total_duration_full_window,screen_avg_session_duration_full_window,screen_inter_event_std_full_window,screen_cluster_count_full_window,light_screen_overlap_ratio_full_window,screen_events_day,screen_total_duration_day,screen_avg_session_duration_day,screen_inter_event_std_day,screen_cluster_count_day,light_screen_overlap_ratio_day,screen_events_pre_sleep,screen_total_duration_pre_sleep,screen_avg_session_duration_pre_sleep,screen_inter_event_std_pre_sleep,screen_cluster_count_pre_sleep,light_screen_overlap_ratio_pre_sleep,screen_events_sleep,screen_total_duration_sleep,screen_avg_session_duration_sleep,screen_inter_event_std_sleep,screen_cluster_count_sleep,light_screen_overlap_ratio_sleep,screen_last_on_time,screen_first_on_time_day,screen_gap_before_sleep,wifi_scans_full_window,wifi_unique_aps_full_window,wifi_mean_signal_full_window,wifi_signal_std_full_window,wifi_dominant_ap_ratio_full_window,wifi_entropy_full_window,wifi_strong_ap_ratio_full_window,wifi_avg_num_aps_per_scan_full_window,wifi_dominant_ap_changes_full_window,wifi_scans_day,wifi_unique_aps_day,wifi_mean_signal_day,wifi_signal_std_day,wifi_dominant_ap_ratio_day,wifi_entropy_day,wifi_strong_ap_ratio_day,wifi_avg_num_aps_per_scan_day,wifi_dominant_ap_changes_day,wifi_scans_pre_sleep,wifi_unique_aps_pre_sleep,wifi_mean_signal_pre_sleep,wifi_signal_std_pre_sleep,wifi_dominant_ap_ratio_pre_sleep,wifi_entropy_pre_sleep,wifi_strong_ap_ratio_pre_sleep,wifi_avg_num_aps_per_scan_pre_sleep,wifi_dominant_ap_changes_pre_sleep,wifi_scans_sleep,wifi_unique_aps_sleep,wifi_mean_signal_sleep,wifi_signal_std_sleep,wifi_dominant_ap_ratio_sleep,wifi_entropy_sleep,wifi_strong_ap_ratio_sleep,wifi_avg_num_aps_per_scan_sleep,wifi_dominant_ap_changes_sleep,location_mobility_duration_full_window,location_immobility_duration_full_window,location_mobility_ratio_full_window,location_max_still_duration_full_window,location_num_transitions_full_window,location_avg_speed_full_window,location_mobility_duration_day,location_immobility_duration_day,location_mobility_ratio_day,location_max_still_duration_day,location_num_transitions_day,location_avg_speed_day,location_mobility_duration_pre_sleep,location_immobility_duration_pre_sleep,location_mobility_ratio_pre_sleep,location_max_still_duration_pre_sleep,location_num_transitions_pre_sleep,location_avg_speed_pre_sleep,location_mobility_duration_sleep,location_immobility_duration_sleep,location_mobility_ratio_sleep,location_max_still_duration_sleep,location_num_transitions_sleep,location_avg_speed_sleep,calls_total_day,calls_duration_day,calls_total_pre_sleep,calls_duration_pre_sleep,calls_total_sleep,calls_duration_sleep,calls_num_incoming,calls_num_outgoing,calls_num_missed,calls_last_call_time,calls_first_call_next_day,circadian_screen_center,circadian_light_center,circadian_screen_misalignment,circadian_light_misalignment,screen_pre_sleep_ratio,screen_sleep_ratio,light_pre_sleep_ratio,light_sleep_ratio,screen_wind_down_slope,light_peak_hour_day,light_peak_hour_pre_sleep,light_peak_hour_sleep,accel_activity_hourly_std,circadian_disruption_score,evening_stimulation_index,digital_abstinence_before_sleep,calls_total_full_window,calls_duration_full_window,session
678,2025-04-28,8,2715.0,0.0,0.0,0.0,0.0,9.86736720660331,0.0173470332714315,0.7930420465648365,2.688888888888889,15.6,1.0410991170817965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.688888888888889,15.6,1.0410991170817965,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,7.0,-1.0,0.0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0.0,2.75,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.75,0.0,180.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,-1.0,-1.0,7.0,5.499999999999999,15.0,16.5,0.0,0.0,0.0,0.994475138121547,0,-1.0,-1.0,6.983333333333333,0,41.44475138121547,0,-1,,,A
678,2025-04-29,7,6270.0,0.5133239831697055,0.5958333333333333,0.1666666666666666,0.5309734513274337,9.131790206848358,1.9865465638042443,0.9035461590658196,4457.536584795322,385049.0,0.1345914996121737,0.3642105263157895,7697.9156998557,385049.0,0.2143598895427421,0.6290909090909091,2.728042328042328,16.0,1.018773904996822,0.0,1.7098412698412695,14.133333333333333,0.5610494243123789,0.0,11.433333333333334,71.0,4.466666666666667,3.774647887323944,1424.668289567519,234.0,0.6056338028169014,61,3.4,3.344262295081968,310.7884480791709,221,0.7049180327868853,10,1.0666666666666669,6.4,684.2092461302454,12,0.0,0,0.0,0.0,,1,0.0,6.75,7.0,0.0,1425,0,0,0,0,0,0,0,0,825,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,13.083333333333334,10.566666666666666,0.5532064834390417,420.0,16.0,0.5826062582289786,11.333333333333334,2.316666666666667,0.8302808302808303,30.0,10,0.6517293544699524,1.75,1.25,0.5833333333333334,30.0,5,0.1481182247142858,0.0,7.0,0.0,420.0,0,0.0,16,0.3958333333333333,1,0.0347222222222222,0,0.0,5,11,0,21.08333333333333,11.4,12.913864047947198,18.87499999999997,9.086135952052802,3.125000000000025,0.0738461538461538,0.0061538461538461,0.126227208976157,0.2945301542776998,295,11.433333333333334,21.266666666666666,6.733333333333333,0,15.217975956368289,0,-1,17.0,0.4305555555555556,A
678,2025-04-30,6,885.0,0.6238723108952117,0.4666666666666667,0.55,0.6680497925311203,9.422792780301982,1.2991879465655325,0.999647262359702,5438.430462962962,385919.0,0.1382649170580979,0.4909722222222222,9479.478747474748,385919.0,0.2221799324657035,0.7987878787878788,56.105,135.0,1.991667087826612,0.2666666666666666,1.542528735632184,11.0,0.5337786646541002,0.0,12.5,64.0,5.816666666666666,5.453125,1485.5904852249482,203.0,0.734375,56,5.083333333333333,5.446428571428571,513.3942478469911,179,0.8035714285714286,7,0.7166666666666667,6.142857142857142,1089.6080553509662,16,0.2857142857142857,1,0.0166666666666666,1.0,6807.89595049214,8,0.0,6.483333333333333,6.75,0.0,1440,0,0,0,0,0,0,0,0,825,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,11.916666666666666,11.783333333333331,0.5028129395218003,390.0,24.0,4.94778940439659,9.533333333333331,3.783333333333333,0.7158948685857321,60.0,17,6.027030156480998,2.1333333333333333,1.0,0.6808510638297872,30.0,4,0.382133685045215,0.25,7.0,0.0344827586206896,390.0,2,0.46188658,22,2.0997222222222223,1,0.0377777777777777,0,0.0,5,16,2,21.383333333333333,8.4,14.887195157650089,6.750000000000068,7.112804842349913,15.249999999999932,0.0808823529411764,0.0441176470588235,0.124913254684247,0.3018736988202637,226,12.5,21.45,6.666666666666667,0,25.82271830114072,0,-1,23.0,2.1375,A
678,2025-05-15,4,3390.0,0.0,0.0,0.0,0.0,9.797665890156589,0.0281872024540695,1.65647588262205,17.945891432981735,50.46745562130178,2.006883735975588,0.0,0.0,0.0,0.0,0.0,24.65352939284796,50.46745562130178,2.2927708327727303,0.0,1.434782608695652,1.7826086956521738,2.299623588452904,0.0,4.0,1.0,0.1,6.0,157.87692406653153,18.0,0.0,0,0.0,0.0,0.0,0,0.0,1,0.1,6.0,84.8528137423857,6,0.0,0,0.0,0.0,170.92934828537537,12,0.0,7.75,-1.0,0.0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0.0,3.6,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.433333333333333,0.0,51.0,0,0.0,0.0,1.1666666666666667,0.0,70.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,-1.0,-1.0,6.957366049273987,5.875,15.042633950726014,16.125,0.2903225806451613,0.6774193548387096,0.7079646017699115,0.2876106194690265,-21,-1.0,4.0,7.733333333333333,0,40.817933693803376,0,-1,,,B
678,2025-05-16,10,5955.0,0.2461964038727524,0.4166666666666667,0.1791666666666666,0.2804878048780488,9.346952472015268,1.3267893344664952,0.6972857316916891,267.6581843123605,4954.0,0.547275955101696,0.4096885813148789,445.7218737292548,4954.0,0.7847675311740709,0.684393063583815,4.283641975308642,14.0,1.9357859087764309,0.0,1.114,13.6,0.6256041362051143,0.0,8.816666666666666,47.0,3.25,4.148936170212766,1362.1679502037896,160.0,0.5957446808510638,37,2.85,4.621621621621622,489.3036659119696,142,0.7567567567567568,8,0.35,2.625,738.1694369499857,13,0.0,2,0.05,1.5,7486.764321120306,4,0.0,5.666666666666667,6.5,0.0,1445,0,0,0,0,0,0,0,0,865,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,8.083333333333334,15.516666666666667,0.3425141242937853,336.0,26.0,0.8440772737500032,6.183333333333334,8.166666666666666,0.4308943089430894,112.0,22,0.9646597414285752,1.6333333333333333,1.3166666666666669,0.5536723163841808,64.0,3,0.0,0.2666666666666666,6.033333333333333,0.0423280423280423,325.5,1,0.0,9,0.1983333333333333,4,0.1,1,0.0,3,10,1,23.933333333333334,8.8,12.92484924880799,6.541666666666735,9.07515075119201,15.458333333333265,0.0818965517241379,0.0301724137931034,0.1244813278008298,0.2766251728907331,199,8.816666666666666,22.85,6.566666666666666,0,27.601459951363644,0,-1,14.0,0.2983333333333333,B
678,2025-05-17,4,6570.0,0.4645602049530316,0.7208333333333333,0.08125,0.0,9.136867788740243,1.5952887045688502,1.069438752274312,23.62794871794872,146.0,1.4670128843440908,0.0435897435897435,26.05684769775679,146.0,1.4372677337713382,0.0662337662337662,41.1915404040404,50.0,1.5421592200515888,0.0,0.7565909090909092,13.533333333333331,0.598596417157015,0.0,10.866666666666667,48.0,5.283333333333333,6.604166666666667,1325.3683321271376,89.0,0.0416666666666666,47,5.266666666666667,6.723404255319149,729.3659760041162,81,0.0425531914893617,0,0.0,0.0,0.0,0,0.0,1,0.0166666666666666,1.0,60.8276253029822,8,0.0,2.4,10.683333333333334,0.0,1170,0,0,0,0,0,0,0,0,770,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,3.216666666666667,14.716666666666669,0.1793680297397769,496.0,12.0,0.0,2.3833333333333333,10.2,0.1894039735099338,336.0,10,0.0,0.5,2.5166666666666666,0.1657458563535911,150.0,1,0.0,0.3333333333333333,2.0,0.1428571428571428,120.0,1,0.0,9,1.6291666666666669,0,0.0,0,0.0,7,2,0,20.7,11.533333333333331,15.953050089276871,20.25,6.046949910723129,1.75,0.0,0.0704225352112676,0.1537147736976943,0.1878736122971818,122,10.866666666666667,0.3833333333333333,5.983333333333333,0,10.379911385807624,0,-1,9.0,1.6291666666666669,B
678,2025-05-18,3,4125.0,0.4389341228719467,0.4833333333333333,0.3520833333333333,0.1920529801324503,9.5253635940282,1.0038916614773052,0.6840126146320077,643.9801481481481,22955.0,0.3535440772294301,0.3148148148148148,964.767375,22955.0,0.4904525722176842,0.4722222222222222,1.3790423126614988,8.3125,0.6520992875400738,0.0,3.0901291989664084,14.733333333333334,1.278974323277493,0.0,11.066666666666666,43.0,5.3,7.395348837209302,921.2177706145428,110.0,0.3953488372093023,32,4.283333333333333,8.03125,1012.4241713346748,64,0.53125,11,1.0166666666666666,5.545454545454546,682.1401577426695,46,0.0,0,0.0,0.0,0.0,0,0.0,2.3166666666666664,9.0,1.0,1350,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,4.983333333333333,16.983333333333334,0.2268588770864946,345.0,16.0,0.0915300282352941,4.733333333333333,9.683333333333334,0.3283236994219653,180.0,14,0.0972506549999999,0.25,2.8,0.0819672131147541,108.5,2,0.0,0.0,4.5,0.0,248.0,0,0.0,4,0.1313888888888889,0,0.0,0,0.0,0,4,0,22.166666666666668,12.916666666666666,23.21455494204083,19.58333333333333,1.2145549420408308,2.4166666666666714,0.3352941176470588,0.0,0.1332346410066617,0.1998519615099926,113,11.066666666666666,23.33333333333333,6.816666666666666,0,5.629741223807429,0,-1,4.0,0.1313888888888889,B
678,2025-05-23,4,3015.0,0.0,0.0,0.0,0.0,9.835760021025475,0.0044843756309776,2.0634801980576083,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,,,,,,,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,-1.0,-1.0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0.0,2.2325,0.0,49.35,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.2325,0.0,49.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,-1.0,-1.0,-1.0,5.666666666666666,-1.0,16.333333333333336,0.0,0.0,0.0,0.9950248756218906,0,-1.0,-1.0,4.0,0,25.28358208955224,0,-1,,,C
678,2025-05-24,8,3480.0,0.4793956043956044,0.1166666666666666,0.2036290322580645,0.5625,9.372371079689945,1.1959663680300685,0.7542946635205656,1.0966621003436431e+18,1.8446744e+19,0.3910361589230375,0.3106529209621993,2.7361199234449824e+17,1.8446744e+19,0.1818367794922219,0.3511961722488038,7.276215688888889e+18,1.8446744e+19,1.2371370657365248,0.4722222222222222,1.5406636155606406,15.066666666666666,0.4704559435077058,0.0,21.65,41.0,2.551944444444445,3.734552845528455,2249.2024463005646,49.0,0.5609756097560976,34,1.6555555555555554,2.92156862745098,2332.2188217972525,44,0.5882352941176471,7,0.8963888888888889,7.683333333333334,971.8794902608776,5,0.4285714285714285,0,0.0,0.0,0.0,0,0.0,1.7666666666666666,7.433333333333334,8.25,1455,0,0,0,0,0,0,0,0,1045,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,8.667777777777777,14.375,0.3761602816018516,236.75,10.0,0.0060635708695652,8.04888888888889,7.829166666666667,0.5069190532006088,218.05,8,0.0066410538095238,0.6188888888888889,2.608611111111111,0.1917548842413288,94.8,2,0.0,0.0,3.937222222222222,0.0,225.63333333333333,0,0.0,2,0.1641666666666666,1,0.0094444444444444,0,0.0,1,1,1,1.15,9.7,9.614154597316825,5.62500000000002,12.385845402683175,16.37499999999998,0.1707317073170731,0.0,0.1236263736263736,0.1579670329670329,68,21.65,23.683333333333334,5.733333333333333,0,30.340515732353484,0,-1,3.0,0.1736111111111111,C
678,2025-05-25,3,3870.0,0.2228826151560178,0.1333333333333333,0.3354166666666666,0.2328767123287671,9.49821683529708,0.8562564118979218,0.7458900652015089,38.93947955390335,161.0,1.758166345201526,0.020817843866171,50.32637837837838,161.0,1.8588382430566064,0.0302702702702702,28.87819444444445,61.0,2.148256738000505,0.0,2.5984375000000006,15.25,1.3557782742324096,0.0,8.35,53.0,1.602777777777778,1.8144654088050316,2375.1964036006907,63.0,0.0566037735849056,51,1.353888888888889,1.5928104575163398,1518.5471450314503,62,0.0588235294117647,1,0.2480555555555555,14.883333333333333,,0,0.0,1,0.0008333333333333,0.05,,1,0.0,6.05,8.0,0.0,1345,0,0,0,0,0,0,0,0,925,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,4.249722222222222,17.981944444444444,0.1911562585900992,383.6,14.0,0.0595474333333333,3.711388888888889,11.512777777777778,0.2437827284835878,343.7,13,0.0687085769230769,0.5383333333333333,2.3497222222222223,0.1863999230547273,128.4,1,0.0,0.0,4.1194444444444445,0.0,240.8,0,0.0,1,0.0816666666666666,0,0.0,0,0.0,0,1,0,22.33333333333333,22.33333333333333,18.31295735467848,19.20833333333333,3.687042645321519,2.7916666666666714,0.0188679245283018,0.0188679245283018,0.1337295690936107,0.1783060921248142,100,8.35,0.4166666666666667,2.4166666666666665,0,8.450449478519353,0,-1,1.0,0.0816666666666666,C
