uid,label_date,sleep_quality,accel_longest_still_period,accel_movement_ratio,accel_evening_movement_ratio,accel_night_movement_ratio,accel_morning_movement_ratio,accel_mean_mag,accel_std_mag,accel_entropy,light_mean_full_window,light_max_full_window,light_entropy_full_window,light_high_duration_full_window,light_mean_day,light_max_day,light_entropy_day,light_high_duration_day,light_mean_pre_sleep,light_max_pre_sleep,light_entropy_pre_sleep,light_high_duration_pre_sleep,light_mean_sleep,light_max_sleep,light_entropy_sleep,light_high_duration_sleep,light_last_peak_time,screen_events_full_window,screen_total_duration_full_window,screen_avg_session_duration_full_window,screen_inter_event_std_full_window,screen_cluster_count_full_window,light_screen_overlap_ratio_full_window,screen_events_day,screen_total_duration_day,screen_avg_session_duration_day,screen_inter_event_std_day,screen_cluster_count_day,light_screen_overlap_ratio_day,screen_events_pre_sleep,screen_total_duration_pre_sleep,screen_avg_session_duration_pre_sleep,screen_inter_event_std_pre_sleep,screen_cluster_count_pre_sleep,light_screen_overlap_ratio_pre_sleep,screen_events_sleep,screen_total_duration_sleep,screen_avg_session_duration_sleep,screen_inter_event_std_sleep,screen_cluster_count_sleep,light_screen_overlap_ratio_sleep,screen_last_on_time,screen_first_on_time_day,screen_gap_before_sleep,wifi_scans_full_window,wifi_unique_aps_full_window,wifi_mean_signal_full_window,wifi_signal_std_full_window,wifi_dominant_ap_ratio_full_window,wifi_entropy_full_window,wifi_strong_ap_ratio_full_window,wifi_avg_num_aps_per_scan_full_window,wifi_dominant_ap_changes_full_window,wifi_scans_day,wifi_unique_aps_day,wifi_mean_signal_day,wifi_signal_std_day,wifi_dominant_ap_ratio_day,wifi_entropy_day,wifi_strong_ap_ratio_day,wifi_avg_num_aps_per_scan_day,wifi_dominant_ap_changes_day,wifi_scans_pre_sleep,wifi_unique_aps_pre_sleep,wifi_mean_signal_pre_sleep,wifi_signal_std_pre_sleep,wifi_dominant_ap_ratio_pre_sleep,wifi_entropy_pre_sleep,wifi_strong_ap_ratio_pre_sleep,wifi_avg_num_aps_per_scan_pre_sleep,wifi_dominant_ap_changes_pre_sleep,wifi_scans_sleep,wifi_unique_aps_sleep,wifi_mean_signal_sleep,wifi_signal_std_sleep,wifi_dominant_ap_ratio_sleep,wifi_entropy_sleep,wifi_strong_ap_ratio_sleep,wifi_avg_num_aps_per_scan_sleep,wifi_dominant_ap_changes_sleep,location_mobility_duration_full_window,location_immobility_duration_full_window,location_mobility_ratio_full_window,location_max_still_duration_full_window,location_num_transitions_full_window,location_avg_speed_full_window,location_mobility_duration_day,location_immobility_duration_day,location_mobility_ratio_day,location_max_still_duration_day,location_num_transitions_day,location_avg_speed_day,location_mobility_duration_pre_sleep,location_immobility_duration_pre_sleep,location_mobility_ratio_pre_sleep,location_max_still_duration_pre_sleep,location_num_transitions_pre_sleep,location_avg_speed_pre_sleep,location_mobility_duration_sleep,location_immobility_duration_sleep,location_mobility_ratio_sleep,location_max_still_duration_sleep,location_num_transitions_sleep,location_avg_speed_sleep,calls_total_day,calls_duration_day,calls_total_pre_sleep,calls_duration_pre_sleep,calls_total_sleep,calls_duration_sleep,calls_num_incoming,calls_num_outgoing,calls_num_missed,calls_last_call_time,calls_first_call_next_day,circadian_screen_center,circadian_light_center,circadian_screen_misalignment,circadian_light_misalignment,screen_pre_sleep_ratio,screen_sleep_ratio,light_pre_sleep_ratio,light_sleep_ratio,screen_wind_down_slope,light_peak_hour_day,light_peak_hour_pre_sleep,light_peak_hour_sleep,accel_activity_hourly_std,circadian_disruption_score,evening_stimulation_index,digital_abstinence_before_sleep,calls_total_full_window,calls_duration_full_window,session
685,2025-04-28,6,2640.0,0.0,0.0,0.0,0.0,9.801680804906074,0.0046064878514709,1.8674860761206349,2.634666666666667,14.866666666666667,1.2576152078709906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.634666666666667,14.866666666666667,1.2576152078709906,0.0,6.916666666666667,,,,,,,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,-1.0,-1.0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,2.75,0.0,1.0,0.0,0.0,0.0095942661482458,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.75,0.0,1.0,0.0,0,0.0095942661482458,0,0.0,0,0.0,0,0.0,0,0,0,-1.0,-1.0,-1.0,5.458333333333334,-1.0,16.541666666666664,0.0,0.0,0.0,0.9943181818181818,0,-1.0,-1.0,6.9,0,25.484848484848484,0,-1,,,A
685,2025-04-29,8,4695.0,0.3807439824945295,0.6833333333333333,0.3854166666666667,0.2456140350877192,9.236118102220596,1.187432877067056,0.8952294776299287,929.3224613568055,24401.0,0.3508015598106451,0.4394160583941606,1429.7985132575757,24401.0,0.5021618265537856,0.6170454545454546,79.44013142174434,317.0,1.9157505488117716,0.3277777777777778,2.0963120523964003,15.470588235294118,1.0560653408217435,0.0,10.716666666666669,60.0,5.933333333333334,5.933333333333334,677.0390247642463,160.0,0.55,46,4.066666666666666,5.304347826086956,715.252993411413,137,0.5217391304347826,14,1.8666666666666667,8.0,432.2961947554014,22,0.6428571428571429,0,0.0,0.0,0.0,0,0.0,1.35,8.5,49.0,1370,0,0,0,0,0,0,0,0,880,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,14.5,8.05,0.6430155210643015,180.0,14.0,0.5320320256466067,6.5,8.05,0.4467353951890034,180.0,14,1.150459545888889,3.0,0.0,1.0,0.0,0,0.0096334957159595,5.0,0.0,1.0,0.0,0,0.0105939912779135,20,0.6463888888888889,0,0.0,0,0.0,4,12,4,21.35,13.45,18.40764528854725,19.91666666666666,3.592354711452749,2.0833333333333397,0.1581196581196581,0.0,0.1312910284463894,0.2261123267687819,197,10.716666666666669,23.383333333333333,7.316666666666666,0,7.936811312473908,0,-1,20.0,0.6463888888888889,A
685,2025-04-30,6,4560.0,0.4144074360960496,0.6375,0.21875,0.2417582417582417,9.44025509160536,1.1542930486883334,0.936311364906184,1666.6361757105942,120075.0,0.1465724480401576,0.4627906976744186,2684.012473958333,120075.0,0.2200024418598281,0.74625,12.826041666666669,24.0,1.8350547448670909,0.0,1.4258064516129032,15.0,0.8634280070112754,0.0,11.966666666666669,64.0,3.35,3.140625,731.5792585496712,197.0,0.65625,58,2.7666666666666666,2.862068965517241,506.4584133779669,182,0.7241379310344828,6,0.5833333333333334,5.833333333333333,234.50224806561252,15,0.0,0,0.0,0.0,0.0,0,0.0,1.8166666666666669,9.533333333333331,1.0,1290,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,14.016666666666667,6.35,0.6882160392798691,75.0,15.0,2.4433489544343727,8.5,4.583333333333333,0.6496815286624205,75.0,8,2.660287156727353,2.7333333333333334,0.25,0.9162011173184358,15.0,1,3.1348983260114283,2.783333333333333,1.5166666666666666,0.6472868217054264,15.0,5,5.8634231600000015e-08,10,0.1055555555555555,0,0.0,0,0.0,4,5,1,19.48333333333333,11.866666666666667,17.41778619190795,20.25,4.58221380809205,1.75,0.0932835820895522,0.003731343283582,0.139426800929512,0.2401239349341595,241,11.966666666666669,22.866666666666667,6.983333333333333,0,8.770766590269465,0,-1,10.0,0.1055555555555555,A
685,2025-05-15,8,2640.0,0.0892857142857142,0.0,0.0,0.1388888888888889,9.755607874495585,0.03691327800593,1.2406728283295814,0.9746268656716418,7.0,1.2763624029445408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9746268656716418,7.0,1.2763624029445408,0.0,8.783333333333333,1.0,0.05,3.0,1619.8229451475163,10.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,0.05,3.0,1619.8229451475163,10,0.0,9.55,-1.0,0.0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,5.0,0.25,0.9523809523809524,15.0,2.0,0.0004040524481588,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.25,0.9523809523809524,15.0,2,0.0004040524481588,0,0.0,0,0.0,0,0.0,0,0,0,-1.0,-1.0,8.671314039474584,6.791666666666667,13.328685960525416,15.208333333333332,0.0,1.0,0.0,0.9970238095238096,-15,-1.0,-1.0,8.783333333333333,0,48.50725738909684,0,-1,,,B
685,2025-05-16,7,4785.0,0.5746500777604977,0.5875,0.3458333333333333,0.2441860465116279,9.060984762714016,1.727529075277512,1.1092042949208,549.9494163424124,8857.0,0.67592078667775,0.3540856031128405,882.4145569620254,8857.0,0.978669978275814,0.5455696202531646,50.25277777777778,419.0,0.9158227385154302,0.1333333333333333,1.6888888888888889,14.0,0.9950621885213776,0.0,11.25,89.0,5.566666666666666,3.752808988764045,463.2731096375332,281.0,0.6853932584269663,80,3.85,2.8875,326.5756744242654,258,0.75,9,1.7166666666666666,11.444444444444445,632.15759570415,23,0.1111111111111111,0,0.0,0.0,0.0,0,0.0,1.3666666666666667,9.5,18.0,1285,0,0,0,0,0,0,0,0,790,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,17.666666666666668,3.35,0.8406026962727993,90.0,11.0,3.0044634491258955,11.0,2.0,0.8461538461538461,75.0,7,3.252212710696809,2.75,0.25,0.9166666666666666,15.0,1,4.494186090418181,3.9166666666666665,1.1,0.7807308970099668,15.0,3,4.155965111113505e-07,15,0.8563888888888889,2,0.5322222222222223,0,0.0,4,13,0,23.28333333333333,10.066666666666666,15.0217093446902,20.20833333333333,6.9782906553098005,1.791666666666668,0.0914285714285714,0.0,0.1399688958009331,0.2449455676516329,318,11.25,23.816666666666663,6.9,0,11.219412998492798,0,-1,17.0,1.388611111111111,B
685,2025-05-17,8,2310.0,0.4660493827160494,0.5791666666666667,0.3833333333333333,0.34375,9.192281257090626,1.2126542501873552,0.9621630611827368,126.36138996138992,476.0,1.6497853209622837,0.4138996138996139,169.98991228070176,476.0,1.9684351256361723,0.5583333333333333,0.431578947368421,2.0,1.6541654944115285,0.0,2.3870967741935485,14.6,1.3512578519675067,0.0,12.533333333333331,55.0,6.3,6.872727272727273,902.057383566026,105.0,0.3636363636363636,50,5.816666666666666,6.98,734.9684680356178,94,0.4,5,0.4833333333333333,5.8,246.36773088927336,11,0.0,0,0.0,0.0,0.0,0,0.0,3.95,9.0,3.0,1295,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,15.566666666666666,5.65,0.7336999214454045,75.0,20.0,0.942481478506778,13.0,2.716666666666667,0.8271474019088016,75.0,12,1.1200936604969247,1.5,1.5,0.5,60.0,5,0.0017617566666668,1.0666666666666669,1.4333333333333331,0.4266666666666666,30.0,3,0.0001996498975,12,1.0325,0,0.0,0,0.0,2,8,2,20.98333333333333,10.666666666666666,19.76260756867722,19.791666666666664,2.2373924313227818,2.208333333333336,0.1058823529411764,0.0,0.1388888888888889,0.1195987654320987,152,12.533333333333331,1.25,6.566666666666666,0,5.641713418977105,0,-1,12.0,1.0325,B
685,2025-05-18,6,6045.0,0.4964476021314387,0.6,0.2458333333333333,0.0,9.126447567483208,1.5245079192356736,0.9325763964060088,178.33866666666663,9066.0,0.1647477216423544,0.2266666666666666,366.5340183486239,9066.0,0.3035217587388139,0.4678899082568807,4.559681159420289,22.44,1.673958507875123,0.0,0.1230434782608695,2.0,0.6548236909076581,0.0,12.833333333333334,59.0,3.633333333333333,3.694915254237288,1691.7568214306516,171.0,0.3389830508474576,40,2.7333333333333334,4.1,489.312911118937,101,0.5,19,0.9,2.8421052631578947,300.7229839160382,67,0.0,0,0.0,0.0,69.2820323027551,3,0.0,6.7,12.25,0.0,1125,0,0,0,0,0,0,0,0,545,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,14.75,3.75,0.7972972972972973,90.0,12.0,2.1628019851030027,7.25,1.5,0.8285714285714286,60.0,5,4.267360522831667,2.25,0.75,0.75,30.0,3,0.1701973068025619,5.25,1.5,0.7777777777777778,60.0,4,0.0102632219050992,7,0.3652777777777777,0,0.0,0,0.0,4,3,0,18.933333333333334,15.183333333333334,18.799804061005148,21.375,3.2001959389948524,0.625,0.3451327433628318,0.0176991150442477,0.1598579040852575,0.3552397868561279,140,12.833333333333334,21.08333333333333,6.016666666666667,0,7.5545849579986095,0,-1,7.0,0.3652777777777777,B
685,2025-05-24,6,4425.0,0.0033783783783783,0.0,0.0,0.0056818181818181,9.795177177386252,0.0772212715607635,0.0225968525664696,0.3559322033898305,2.0,1.1148638333515148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3559322033898305,2.0,1.1148638333515148,0.0,8.316666666666666,5.0,0.0327777777777777,0.3933333333333333,196.55469976573957,6.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,5,0.0327777777777777,0.3933333333333333,196.55469976573957,6,0.0,8.833333333333334,-1.0,0.0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,1.0466666666666666,2.350277777777778,0.3081200425218742,62.8,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0466666666666666,2.350277777777778,0.3081200425218742,62.8,1,0.0,0,0.0,0,0.0,0,0.0,0,0,0,-1.0,-1.0,8.61831734158964,6.458333333333334,13.38168265841036,15.541666666666666,0.0,1.0,0.0,0.9966216216216216,-10,-1.0,-1.0,8.316666666666666,0,48.88956554129325,0,-1,,,C
685,2025-05-25,8,4350.0,0.4681181959564541,0.6458333333333334,0.0958333333333333,0.0,9.276937254221252,2.5687081763328057,0.7969096082102304,196.3473411154345,5454.0,0.4266994136081443,0.178988326848249,433.6333333333333,5454.0,0.8154205272521178,0.3734513274336283,39.84777777777777,190.0,1.702498989645016,0.1055555555555555,0.2424074074074074,1.4,0.7292394128023686,0.0,13.6,99.0,2.2883333333333336,1.386868686868687,918.978675827736,139.0,0.3636363636363636,73,1.8163888888888888,1.4929223744292237,367.190053484814,102,0.4657534246575342,24,0.4566666666666666,1.1416666666666666,376.6539916384882,35,0.0833333333333333,2,0.0152777777777777,0.4583333333333333,6910.023227167909,2,0.0,2.7,10.516666666666667,0.0,1285,0,0,0,0,0,0,0,0,565,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,18.904166666666665,1.781388888888889,0.9138824730085406,60.0,6.0,2.330091745975308,8.407222222222222,0.2769444444444444,0.9681092665451172,16.616666666666667,2,5.763750166667923,1.9972222222222225,1.0044444444444445,0.6653710901351101,60.0,2,7.0751337201181626,8.499722222222223,0.5,0.94444272971388,30.0,2,0.0017318388737133,7,0.0297222222222222,0,0.0,0,0.0,1,5,1,19.433333333333334,12.15,17.1375144590512,20.95833333333333,4.8624855409488,1.041666666666668,0.2341463414634146,0.0195121951219512,0.1399688958009331,0.4199066874027994,149,13.6,20.666666666666668,22.666666666666668,0,10.298341032862975,0,-1,7.0,0.0297222222222222,C
685,2025-05-26,7,3840.0,0.6213364595545134,0.9041666666666668,0.5916666666666667,0.4205128205128205,8.612113582052016,1.7908261013723952,1.1713834010185604,1166.086001955034,65711.0,0.2158759679000894,0.3442815249266862,1554.849212598425,65711.0,0.2753673563981021,0.4377952755905512,68.64444444444445,631.0,0.8776670424381849,0.1722222222222222,4.557385620915032,7.733333333333333,2.099069702917755,0.0,13.333333333333334,238.0,6.239444444444445,1.57296918767507,857.8492092155363,368.0,0.6428571428571429,224,5.361944444444444,1.436235119047619,405.1320359627673,351,0.6651785714285714,13,0.8758333333333334,4.042307692307692,652.3996730021662,16,0.3076923076923077,1,0.0016666666666666,0.1,,1,0.0,11.866666666666667,7.9,0.0,1705,0,0,0,0,0,0,0,0,1270,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,23.90055555555556,4.14,0.8523567055653517,30.0,18.0,1.5480601059528178,18.9975,1.7530555555555556,0.9155176568231104,30.0,9,1.836646338366584,2.75,0.25,0.9166666666666666,15.0,2,0.0032082280341111,2.1530555555555555,2.1369444444444445,0.5018777518777519,18.241666666666667,6,2.4998770000148717e-25,13,0.4202777777777777,0,0.0,0,0.0,3,8,2,23.016666666666666,8.666666666666666,14.874343391122572,9.708333333333332,7.125656608877428,12.291666666666668,0.0546218487394958,0.0042016806722689,0.1055099648300117,0.1494724501758499,446,13.333333333333334,6.65,11.9,0,20.95406458402529,0,-1,13.0,0.4202777777777777,C
