uid,datetime,type,sub_type,suuid,value,level,sensor_status
668,2025-05-25 13:20:58,calls,1,98a2a78e-b9d3-4c12-a461-b34fb7cdf7e5,10,10.0,INCOMING
676,2025-05-25 14:13:11,calls,3,5467ad8b-8a05-422c-94b2-bac028924c31,0,0.0,MISSED
685,2025-05-25 14:18:42,calls,2,fd545ff8-6a44-4702-9824-4da3cc2b20e5,0,0.0,OUTGOING
685,2025-05-25 14:19:17,calls,1,fd545ff8-6a44-4702-9824-4da3cc2b20e5,237,237.0,INCOMING
685,2025-05-25 14:19:31,calls,3,cc20dce1-5a73-486b-b3de-f1a619094577,8,8.0,MISSED
687,2025-05-25 15:53:54,calls,2,a1945f2c-5a5b-483a-a6a0-25dda45e6e80,102,102.0,OUTGOING
687,2025-05-25 15:55:59,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,40,40.0,OUTGOING
676,2025-05-25 16:00:16,calls,2,5467ad8b-8a05-422c-94b2-bac028924c31,169,169.0,OUTGOING
676,2025-05-25 16:04:43,calls,1,5467ad8b-8a05-422c-94b2-bac028924c31,242,242.0,INCOMING
678,2025-05-25 16:12:48,calls,3,802cd306-038c-46b7-bee0-6ec6d31538f9,0,0.0,MISSED
678,2025-05-25 16:13:28,calls,2,802cd306-038c-46b7-bee0-6ec6d31538f9,0,0.0,OUTGOING
676,2025-05-25 16:25:15,calls,1,5467ad8b-8a05-422c-94b2-bac028924c31,110,110.0,INCOMING
685,2025-05-25 17:14:07,calls,3,cc20dce1-5a73-486b-b3de-f1a619094577,19,19.0,MISSED
687,2025-05-25 17:29:04,calls,1,0e9cf322-1e7c-4fd2-8e8e-1d74565f3e8d,483,483.0,INCOMING
678,2025-05-25 17:37:47,calls,1,802cd306-038c-46b7-bee0-6ec6d31538f9,133,133.0,INCOMING
678,2025-05-25 18:10:56,calls,1,7351fb91-fa51-40dd-8709-8fecaba6004b,19,19.0,INCOMING
670,2025-05-25 18:25:32,calls,2,8ad1cfa9-1623-46f2-8dbc-1be0d90e0225,53,53.0,OUTGOING
678,2025-05-25 18:26:57,calls,1,802cd306-038c-46b7-bee0-6ec6d31538f9,400,400.0,INCOMING
678,2025-05-25 18:45:16,calls,1,269490b3-b0bd-4a0d-8cc0-6ac3a0090d4c,59,59.0,INCOMING
685,2025-05-25 19:11:11,calls,1,ba25aa6b-9fcf-484b-b50f-7725442aaeb5,7,7.0,INCOMING
685,2025-05-25 19:21:51,calls,2,ba25aa6b-9fcf-484b-b50f-7725442aaeb5,17,17.0,OUTGOING
676,2025-05-25 19:28:17,calls,2,605b6cf8-b653-490f-8ac7-33075220877d,70,70.0,OUTGOING
676,2025-05-25 19:30:17,calls,2,4338fe99-84d9-4a16-94fc-a00d7d1af732,104,104.0,OUTGOING
676,2025-05-25 19:35:45,calls,2,4338fe99-84d9-4a16-94fc-a00d7d1af732,194,194.0,OUTGOING
676,2025-05-25 19:40:03,calls,2,8c8c6098-1101-426a-921a-1d61e987a6f8,1532,1532.0,OUTGOING
687,2025-05-25 19:58:55,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,0,0.0,OUTGOING
687,2025-05-25 19:59:30,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,80,80.0,OUTGOING
687,2025-05-25 20:13:50,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,41,41.0,OUTGOING
687,2025-05-25 20:14:53,calls,3,50e93d20-2f9d-40da-a737-a4ef03c60724,0,0.0,MISSED
685,2025-05-25 20:45:47,calls,2,9237f51b-1c9e-4add-b420-6a6d0f04ff83,348,348.0,OUTGOING
687,2025-05-25 20:53:32,calls,2,2603349d-3c58-4593-8cd8-322c94af3cd0,0,0.0,OUTGOING
687,2025-05-25 20:53:53,calls,2,2603349d-3c58-4593-8cd8-322c94af3cd0,0,0.0,OUTGOING
687,2025-05-25 20:59:23,calls,3,50e93d20-2f9d-40da-a737-a4ef03c60724,0,0.0,MISSED
687,2025-05-25 21:25:36,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,238,238.0,OUTGOING
687,2025-05-25 21:29:33,calls,3,13241984-e003-40ab-98aa-92096bbe3022,0,0.0,MISSED
687,2025-05-25 21:29:43,calls,2,13241984-e003-40ab-98aa-92096bbe3022,1794,1794.0,OUTGOING
685,2025-05-25 21:39:25,calls,2,437e76b4-a357-4c43-a265-d5f2abd02710,0,0.0,OUTGOING
678,2025-05-25 21:51:28,calls,2,3fc2b1a1-5b57-46cc-8d40-6045a8967be1,1634,1634.0,OUTGOING
676,2025-05-25 21:52:40,calls,1,663610a9-1c33-4529-9e05-809a2be18461,184,184.0,INCOMING
687,2025-05-25 22:08:51,calls,1,2807028b-d330-444a-a8a7-65e744257e47,1069,1069.0,INCOMING
668,2025-05-25 22:50:45,calls,1,98a2a78e-b9d3-4c12-a461-b34fb7cdf7e5,13,13.0,INCOMING
678,2025-05-25 22:51:37,calls,3,99c9809b-4b9c-4306-bc84-b8f1866f03fc,0,0.0,MISSED
685,2025-05-25 23:01:40,calls,2,ba25aa6b-9fcf-484b-b50f-7725442aaeb5,19,19.0,OUTGOING
670,2025-05-26 06:43:12,calls,1,8ad1cfa9-1623-46f2-8dbc-1be0d90e0225,30,30.0,INCOMING
687,2025-05-26 07:11:03,calls,1,4f88ca38-4e95-4361-a2c2-da366d873b04,34,34.0,INCOMING
687,2025-05-26 07:16:39,calls,1,4f88ca38-4e95-4361-a2c2-da366d873b04,7,7.0,INCOMING
678,2025-05-26 07:47:04,calls,2,99c9809b-4b9c-4306-bc84-b8f1866f03fc,865,865.0,OUTGOING
678,2025-05-26 08:06:23,calls,2,99c9809b-4b9c-4306-bc84-b8f1866f03fc,3377,3377.0,OUTGOING
678,2025-05-26 10:39:46,calls,2,99c9809b-4b9c-4306-bc84-b8f1866f03fc,64,64.0,OUTGOING
678,2025-05-26 10:52:03,calls,2,85c4b6f1-9113-4532-a1d4-4b48d10e820f,244,244.0,OUTGOING
687,2025-05-26 11:56:46,calls,1,4f88ca38-4e95-4361-a2c2-da366d873b04,12,12.0,INCOMING
687,2025-05-26 12:00:12,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,0,0.0,OUTGOING
687,2025-05-26 12:00:16,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,0,0.0,OUTGOING
687,2025-05-26 12:04:28,calls,3,50e93d20-2f9d-40da-a737-a4ef03c60724,0,0.0,MISSED
687,2025-05-26 12:05:43,calls,2,d5697d17-0402-4ea3-bb1c-3105d426c8fd,585,585.0,OUTGOING
678,2025-05-26 13:09:00,calls,1,99c9809b-4b9c-4306-bc84-b8f1866f03fc,27,27.0,INCOMING
685,2025-05-26 14:00:07,calls,2,38f90e3d-80fc-4ee7-a869-f52b5387170d,21,21.0,OUTGOING
678,2025-05-26 14:44:13,calls,2,3fc2b1a1-5b57-46cc-8d40-6045a8967be1,418,418.0,OUTGOING
685,2025-05-26 16:09:40,calls,2,ba25aa6b-9fcf-484b-b50f-7725442aaeb5,29,29.0,OUTGOING
670,2025-05-26 16:24:17,calls,2,98715118-64db-44f4-aebd-d391d06eada4,46,46.0,OUTGOING
685,2025-05-26 16:35:13,calls,1,fd545ff8-6a44-4702-9824-4da3cc2b20e5,244,244.0,INCOMING
670,2025-05-26 16:38:10,calls,2,5e64225a-85c5-4443-bf98-31ea94200215,0,0.0,OUTGOING
670,2025-05-26 16:38:52,calls,2,9b4d49d0-b059-42c5-b461-2b4e0cc0a1f8,0,0.0,OUTGOING
670,2025-05-26 16:39:17,calls,1,5e64225a-85c5-4443-bf98-31ea94200215,81,81.0,INCOMING
685,2025-05-26 16:40:09,calls,3,ba25aa6b-9fcf-484b-b50f-7725442aaeb5,31,31.0,MISSED
685,2025-05-26 16:41:13,calls,2,ba25aa6b-9fcf-484b-b50f-7725442aaeb5,20,20.0,OUTGOING
668,2025-05-26 16:42:01,calls,1,8df9381c-7027-4025-ba64-9ba213155fa4,18,18.0,INCOMING
685,2025-05-26 16:43:48,calls,2,ba25aa6b-9fcf-484b-b50f-7725442aaeb5,11,11.0,OUTGOING
681,2025-05-26 17:08:50,calls,2,8df1b3f3-9469-4d15-bff1-4b2749832445,0,0.0,OUTGOING
681,2025-05-26 17:09:59,calls,1,8df1b3f3-9469-4d15-bff1-4b2749832445,43,43.0,INCOMING
685,2025-05-26 17:22:24,calls,1,8f85848a-03e5-47ca-8bdb-ba9ccb2e0a38,51,51.0,INCOMING
687,2025-05-26 17:31:07,calls,2,a1945f2c-5a5b-483a-a6a0-25dda45e6e80,471,471.0,OUTGOING
687,2025-05-26 18:14:56,calls,3,50e93d20-2f9d-40da-a737-a4ef03c60724,0,0.0,MISSED
687,2025-05-26 18:40:24,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,85,85.0,OUTGOING
670,2025-05-26 18:51:49,calls,2,5e64225a-85c5-4443-bf98-31ea94200215,6,6.0,OUTGOING
670,2025-05-26 18:52:19,calls,2,5e64225a-85c5-4443-bf98-31ea94200215,0,0.0,OUTGOING
670,2025-05-26 18:52:55,calls,2,9b4d49d0-b059-42c5-b461-2b4e0cc0a1f8,0,0.0,OUTGOING
670,2025-05-26 18:53:40,calls,1,5e64225a-85c5-4443-bf98-31ea94200215,62,62.0,INCOMING
670,2025-05-26 18:55:15,calls,2,8ad1cfa9-1623-46f2-8dbc-1be0d90e0225,0,0.0,OUTGOING
687,2025-05-26 18:56:45,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,78,78.0,OUTGOING
687,2025-05-26 19:03:02,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,61,61.0,OUTGOING
670,2025-05-26 19:06:47,calls,2,98715118-64db-44f4-aebd-d391d06eada4,0,0.0,OUTGOING
687,2025-05-26 19:07:08,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,25,25.0,OUTGOING
670,2025-05-26 19:07:45,calls,1,98715118-64db-44f4-aebd-d391d06eada4,29,29.0,INCOMING
687,2025-05-26 19:07:54,calls,1,50e93d20-2f9d-40da-a737-a4ef03c60724,91,91.0,INCOMING
670,2025-05-26 19:10:08,calls,1,8ad1cfa9-1623-46f2-8dbc-1be0d90e0225,114,114.0,INCOMING
685,2025-05-26 19:12:50,calls,1,5ede20ec-5d2e-4586-8efd-f080e320652e,11,11.0,INCOMING
676,2025-05-26 19:24:33,calls,2,8811e5b9-342f-4e51-8a63-2f1e4c4bd955,258,258.0,OUTGOING
685,2025-05-26 19:24:40,calls,1,5ede20ec-5d2e-4586-8efd-f080e320652e,24,24.0,INCOMING
685,2025-05-26 19:26:22,calls,1,5ede20ec-5d2e-4586-8efd-f080e320652e,54,54.0,INCOMING
685,2025-05-26 19:29:45,calls,2,e77cf545-a277-43a4-9102-766bf886128d,0,0.0,OUTGOING
678,2025-05-26 19:29:50,calls,5,802cd306-038c-46b7-bee0-6ec6d31538f9,0,0.0,REJECTED
685,2025-05-26 19:29:53,calls,2,e77cf545-a277-43a4-9102-766bf886128d,0,0.0,OUTGOING
685,2025-05-26 19:30:07,calls,2,e77cf545-a277-43a4-9102-766bf886128d,0,0.0,OUTGOING
685,2025-05-26 19:32:00,calls,2,e77cf545-a277-43a4-9102-766bf886128d,14,14.0,OUTGOING
676,2025-05-26 19:32:19,calls,1,c0d18479-d191-43b1-98c7-5e3b3f125279,92,92.0,INCOMING
685,2025-05-26 19:36:17,calls,2,ba25aa6b-9fcf-484b-b50f-7725442aaeb5,86,86.0,OUTGOING
676,2025-05-26 19:42:40,calls,2,c0d18479-d191-43b1-98c7-5e3b3f125279,347,347.0,OUTGOING
668,2025-05-26 20:02:23,calls,1,2cddb9ce-33dd-47ae-bca9-74d3df4f19f8,21,21.0,INCOMING
668,2025-05-26 20:07:28,calls,2,2cddb9ce-33dd-47ae-bca9-74d3df4f19f8,9,9.0,OUTGOING
668,2025-05-26 20:12:51,calls,2,2cddb9ce-33dd-47ae-bca9-74d3df4f19f8,13,13.0,OUTGOING
676,2025-05-26 20:14:47,calls,2,a610c291-4bbe-410e-aa4d-890c06fb9188,19,19.0,OUTGOING
678,2025-05-26 20:25:04,calls,1,802cd306-038c-46b7-bee0-6ec6d31538f9,275,275.0,INCOMING
681,2025-05-26 20:32:21,calls,2,0ae71787-974e-4c3c-bc08-865fa3d6cd59,0,0.0,OUTGOING
681,2025-05-26 20:42:21,calls,1,0ae71787-974e-4c3c-bc08-865fa3d6cd59,482,482.0,INCOMING
687,2025-05-26 20:50:07,calls,2,2f4d65ad-1cbc-427a-b714-078ed6a0378a,48,48.0,OUTGOING
687,2025-05-26 21:03:57,calls,1,14864f29-4fad-48b3-8963-b90cbdfe3c1b,25,25.0,INCOMING
676,2025-05-26 21:46:01,calls,1,b60ba592-4481-4cb3-a368-7a2eb8b50bc0,206,206.0,INCOMING
687,2025-05-26 22:03:42,calls,2,2db4aa8f-fc12-4235-bef8-ea1563099139,115,115.0,OUTGOING
685,2025-05-26 22:20:49,calls,2,437e76b4-a357-4c43-a265-d5f2abd02710,0,0.0,OUTGOING
678,2025-05-26 22:22:46,calls,1,3fc2b1a1-5b57-46cc-8d40-6045a8967be1,79,79.0,INCOMING
687,2025-05-26 22:44:55,calls,3,50e93d20-2f9d-40da-a737-a4ef03c60724,0,0.0,MISSED
687,2025-05-27 00:00:43,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,57,57.0,OUTGOING
670,2025-05-27 07:57:07,calls,1,5e64225a-85c5-4443-bf98-31ea94200215,14,14.0,INCOMING
676,2025-05-27 10:47:14,calls,2,51eaa59d-7eae-4eb6-b120-567f4ad3c55b,29,29.0,OUTGOING
685,2025-05-27 12:18:51,calls,2,437e76b4-a357-4c43-a265-d5f2abd02710,0,0.0,OUTGOING
685,2025-05-27 12:33:24,calls,1,437e76b4-a357-4c43-a265-d5f2abd02710,14,14.0,INCOMING
681,2025-05-27 12:34:11,calls,3,dd916630-72cd-4c3f-8908-3a23ba4bf2e7,32,32.0,MISSED
687,2025-05-27 13:02:22,calls,1,24272894-35e8-464e-a85c-951e4f9d6c17,39,39.0,INCOMING
685,2025-05-27 14:19:13,calls,1,2a83a569-a203-4025-bd0e-4338a4e804b7,76,76.0,INCOMING
685,2025-05-27 14:20:40,calls,2,2a83a569-a203-4025-bd0e-4338a4e804b7,0,0.0,OUTGOING
685,2025-05-27 14:21:10,calls,2,2a83a569-a203-4025-bd0e-4338a4e804b7,103,103.0,OUTGOING
685,2025-05-27 14:27:57,calls,2,437e76b4-a357-4c43-a265-d5f2abd02710,11,11.0,OUTGOING
685,2025-05-27 14:34:59,calls,3,8f85848a-03e5-47ca-8bdb-ba9ccb2e0a38,40,40.0,MISSED
685,2025-05-27 15:45:36,calls,3,ba25aa6b-9fcf-484b-b50f-7725442aaeb5,19,19.0,MISSED
685,2025-05-27 15:51:30,calls,3,63aef281-d0cb-4dae-837d-f66d75261881,26,26.0,MISSED
685,2025-05-27 15:53:40,calls,3,ba25aa6b-9fcf-484b-b50f-7725442aaeb5,27,27.0,MISSED
685,2025-05-27 16:27:06,calls,2,ba25aa6b-9fcf-484b-b50f-7725442aaeb5,0,0.0,OUTGOING
685,2025-05-27 16:27:33,calls,2,63aef281-d0cb-4dae-837d-f66d75261881,14,14.0,OUTGOING
681,2025-05-27 16:44:26,calls,3,dd916630-72cd-4c3f-8908-3a23ba4bf2e7,33,33.0,MISSED
685,2025-05-27 16:54:15,calls,2,1116526f-168c-4254-a709-a6b6540eaa03,0,0.0,OUTGOING
685,2025-05-27 16:55:13,calls,1,1116526f-168c-4254-a709-a6b6540eaa03,36,36.0,INCOMING
685,2025-05-27 17:17:18,calls,1,2a83a569-a203-4025-bd0e-4338a4e804b7,74,74.0,INCOMING
678,2025-05-27 18:44:48,calls,1,802cd306-038c-46b7-bee0-6ec6d31538f9,12,12.0,INCOMING
678,2025-05-27 18:45:48,calls,1,802cd306-038c-46b7-bee0-6ec6d31538f9,127,127.0,INCOMING
685,2025-05-27 19:00:07,calls,3,8f85848a-03e5-47ca-8bdb-ba9ccb2e0a38,3,3.0,MISSED
668,2025-05-27 19:01:25,calls,1,98a2a78e-b9d3-4c12-a461-b34fb7cdf7e5,22,22.0,INCOMING
676,2025-05-27 19:12:06,calls,2,a610c291-4bbe-410e-aa4d-890c06fb9188,0,0.0,OUTGOING
676,2025-05-27 19:12:56,calls,1,c80df2b7-4adf-4c13-8a32-d4d2edc463a9,26,26.0,INCOMING
678,2025-05-27 19:21:26,calls,2,3fc2b1a1-5b57-46cc-8d40-6045a8967be1,376,376.0,OUTGOING
676,2025-05-27 19:52:13,calls,2,c80df2b7-4adf-4c13-8a32-d4d2edc463a9,25,25.0,OUTGOING
678,2025-05-27 20:18:13,calls,2,99c9809b-4b9c-4306-bc84-b8f1866f03fc,5,5.0,OUTGOING
685,2025-05-27 20:45:24,calls,2,5b9e76b3-9f84-487d-b2d0-e26056baa14c,88,88.0,OUTGOING
678,2025-05-27 20:50:00,calls,1,99c9809b-4b9c-4306-bc84-b8f1866f03fc,6800,6800.0,INCOMING
681,2025-05-27 21:14:08,calls,1,da93eddd-2292-4fbd-99f8-9d317c9d184d,1245,1245.0,INCOMING
676,2025-05-27 21:30:34,calls,2,4cfdb8e5-3240-41fb-b8fc-c4ca4e0d0eef,0,0.0,OUTGOING
676,2025-05-27 21:30:52,calls,2,0e978d99-63c0-4840-be22-25acb80894b1,0,0.0,OUTGOING
676,2025-05-27 21:31:30,calls,1,2aeedb34-c697-4700-9047-e10bb05093fb,95,95.0,INCOMING
676,2025-05-27 21:31:37,calls,3,0e978d99-63c0-4840-be22-25acb80894b1,0,0.0,MISSED
676,2025-05-27 21:35:08,calls,2,0e978d99-63c0-4840-be22-25acb80894b1,174,174.0,OUTGOING
681,2025-05-27 21:59:58,calls,1,6a9918e7-e9db-48e5-860c-6da4908dd884,60,60.0,INCOMING
676,2025-05-27 22:22:17,calls,1,8be4f69f-8d4f-4d37-8b80-472f559be06e,8,8.0,INCOMING
678,2025-05-27 22:43:27,calls,2,99c9809b-4b9c-4306-bc84-b8f1866f03fc,1275,1275.0,OUTGOING
678,2025-05-27 23:05:04,calls,2,802cd306-038c-46b7-bee0-6ec6d31538f9,35,35.0,OUTGOING
678,2025-05-27 23:05:58,calls,2,99c9809b-4b9c-4306-bc84-b8f1866f03fc,709,709.0,OUTGOING
685,2025-05-27 23:22:33,calls,1,9b7425a4-3dd8-43e8-9730-ae09ffa7c0ab,55,55.0,INCOMING
670,2025-05-28 08:44:36,calls,1,0054d192-7453-4d11-a94c-67f5234795af,19,19.0,INCOMING
678,2025-05-28 08:50:21,calls,2,99c9809b-4b9c-4306-bc84-b8f1866f03fc,0,0.0,OUTGOING
685,2025-05-28 09:39:03,calls,3,3be47d21-17ce-41d1-9633-936248a4d25c,59,59.0,MISSED
681,2025-05-28 10:10:04,calls,1,dd916630-72cd-4c3f-8908-3a23ba4bf2e7,76,76.0,INCOMING
678,2025-05-28 10:16:40,calls,1,2e851e30-6bb4-4bd3-8053-151a9d0846e4,34,34.0,INCOMING
678,2025-05-28 10:28:30,calls,3,802cd306-038c-46b7-bee0-6ec6d31538f9,0,0.0,MISSED
678,2025-05-28 10:38:46,calls,3,79bff575-0382-4d21-9f4b-1c8e96b933c2,0,0.0,MISSED
678,2025-05-28 10:49:44,calls,2,802cd306-038c-46b7-bee0-6ec6d31538f9,17,17.0,OUTGOING
678,2025-05-28 10:50:38,calls,2,31c56555-a715-43df-bf2e-de05488c321f,141,141.0,OUTGOING
