location_immobility_duration_full_window,location_max_still_duration_sleep,screen_avg_session_duration_pre_sleep,screen_gap_before_sleep,accel_entropy,calls_num_missed,light_peak_hour_pre_sleep,screen_total_duration_sleep,wifi_scans_pre_sleep,light_pre_sleep_ratio,accel_longest_still_period,location_avg_speed_day,calls_num_outgoing,screen_last_on_time,calls_first_call_next_day,sleep_quality,uid,label_date
-1.238700547082713,-1.0171164401893407,-0.9217646090774068,-0.2973371038883808,0.7262137576281574,-0.31622776601683794,-1.6220954414523798,-0.3624643519857694,-1.632993161855452,-1.620917682679041,-1.031120345060449,-0.6515862762601763,-0.511766315719159,-0.48670317377669375,-0.7071304967275799,6,670,2025-04-28
-0.5181132119502019,-0.1926341443270166,0.7994033282281516,-0.2973371038883808,-0.2551610837021905,-0.31622776601683794,0.7022279007545418,-0.22177600082686103,0.6123724356957946,0.5976585924686879,-0.8045328263114349,1.2205177070651472,-0.511766315719159,-0.4395510130878692,-0.7071304967275799,7,670,2025-04-29
-0.2755154757889231,-0.20104722897867294,-0.9217646090774068,-0.2973371038883808,-0.3802284695677019,-0.31622776601683794,0.6563195392040024,-0.3624643519857694,0.6123724356957946,0.4350713904258821,0.34782655475498025,0.028405755408626394,-0.511766315719159,-0.38061081222683835,2.2351799835290995,8,670,2025-04-30
0.22168978545250956,1.0188500455115006,2.3891844000905373,3.160268647042219,-0.9952280296947125,3.16227766016838,0.6750229457616299,-0.3624643519857694,0.6123724356957946,0.6889921966102491,-0.8045328263114349,0.5830166498783776,1.535298947157477,1.5428044092048006,0.9910316474614836,4,670,2025-05-01
-1.3059553650284141,-1.252682810435719,-0.9217646090774068,-0.3907859079675862,1.4328022411769081,-0.31622776601683794,-1.6220954414523798,-0.3624643519857694,-1.632993161855452,-1.620917682679041,-0.47436244184858556,-0.6515862762601763,-0.511766315719159,-1.0368117151463148,-0.7071304967275799,7,670,2025-05-15
1.059973051989998,1.8096800027671993,0.7337098955065653,-0.2973371038883808,-0.7380857897703013,-0.31622776601683794,0.6291145842110906,3.15474442698694,0.6123724356957946,0.7064123314465175,1.0211151818949082,-0.6515862762601763,2.558831578595795,-0.5652901082580682,0.7276534714794282,5,670,2025-05-16
1.5571783132314305,1.1534593999380025,0.011082135569117154,-0.2973371038883808,0.28278361084125614,-0.31622776601683794,0.685224803883972,-0.16550066036329775,0.6123724356957946,0.44194301165952177,2.0051524061763413,-0.6515862762601763,-0.511766315719159,-0.4808091536905907,-0.7071304967275799,3,670,2025-05-17
1.345806028259227,-0.49550519178664587,0.5152792317072912,-0.2973371038883808,-0.8489486161599104,-0.31622776601683794,0.40977463458073776,-0.3624643519857694,0.6123724356957946,0.77880206750019,1.2088591260012342,-0.6515862762601763,-0.511766315719159,1.743201092132305,-0.7071304967275799,5,670,2025-05-18
-1.3059553650284141,-1.252682810435719,-0.9217646090774068,-0.3907859079675862,2.0458501336093673,-0.31622776601683794,-1.6220954414523798,-0.3624643519857694,-1.632993161855452,-1.620917682679041,-1.031120345060449,-0.6515862762601763,-0.511766315719159,-1.0368117151463148,-0.7071304967275799,7,670,2025-05-24
0.5427915085135027,0.8346034916402261,-0.663792175989973,-0.2973371038883808,-1.2991264038583852,-0.31622776601683794,0.7532371913662519,-0.2367827582838113,0.6123724356957946,0.4350713904258821,-0.7721631807758613,-0.4552107162045194,-0.511766315719159,-0.33935267162411675,-0.7071304967275799,5,670,2025-05-25
-0.08319872256800191,-0.40492431370381216,-0.09780837880206321,-0.2973371038883808,0.029128649497515327,-0.31622776601683794,0.35536472459491353,-0.3558988955983538,0.6123724356957946,0.77880206750019,0.3348786965407509,2.5327882614134265,0.0,1.4799348616197012,0.9960483746230469,7,670,2025-05-26
