datetime,level,uid,type
2025-05-26 17:10:00,-56.40909090909091,668,wifi
2025-05-26 17:11:00,-56.94949494949495,668,wifi
2025-05-26 17:12:00,-57.48989898989899,668,wifi
2025-05-26 17:13:00,-58.03030303030303,668,wifi
2025-05-26 17:14:00,-58.57070707070707,668,wifi
2025-05-26 17:15:00,-59.111111111111114,668,wifi
2025-05-26 17:16:00,-59.65151515151515,668,wifi
2025-05-26 17:17:00,-60.19191919191919,668,wifi
2025-05-26 17:18:00,-60.73232323232323,668,wifi
2025-05-26 17:19:00,-61.27272727272727,668,wifi
2025-05-26 17:20:00,-62.66401515151515,668,wifi
2025-05-26 17:21:00,-64.05530303030304,668,wifi
2025-05-26 17:22:00,-65.44659090909092,668,wifi
2025-05-26 17:23:00,-66.8378787878788,668,wifi
2025-05-26 17:24:00,-68.22916666666667,668,wifi
2025-05-26 17:25:00,-69.62045454545455,668,wifi
2025-05-26 17:26:00,-71.01174242424243,668,wifi
2025-05-26 17:27:00,-72.4030303030303,668,wifi
2025-05-26 17:28:00,-73.79431818181818,668,wifi
2025-05-26 17:29:00,-75.18560606060606,668,wifi
2025-05-26 17:30:00,-76.57689393939394,668,wifi
2025-05-26 17:31:00,-77.96818181818182,668,wifi
2025-05-26 17:32:00,-79.3594696969697,668,wifi
2025-05-26 17:33:00,-80.75075757575758,668,wifi
2025-05-26 17:34:00,-82.14204545454545,668,wifi
2025-05-26 17:35:00,-83.53333333333333,668,wifi
2025-05-26 17:36:00,-83.67249042145593,668,wifi
2025-05-26 17:37:00,-83.81164750957855,668,wifi
2025-05-26 17:38:00,-83.95080459770115,668,wifi
2025-05-26 17:39:00,-84.08996168582375,668,wifi
2025-05-26 17:40:00,-84.22911877394635,668,wifi
2025-05-26 17:41:00,-84.36827586206897,668,wifi
2025-05-26 17:42:00,-84.50743295019157,668,wifi
2025-05-26 17:43:00,-84.64659003831417,668,wifi
2025-05-26 17:44:00,-84.78574712643677,668,wifi
2025-05-26 17:45:00,-84.92490421455939,668,wifi
2025-05-26 17:46:00,-85.06406130268199,668,wifi
2025-05-26 17:47:00,-85.2032183908046,668,wifi
2025-05-26 17:48:00,-85.3423754789272,668,wifi
2025-05-26 17:49:00,-85.48153256704981,668,wifi
2025-05-26 17:50:00,-85.62068965517241,668,wifi
2025-05-26 17:51:00,-84.26939655172414,668,wifi
2025-05-26 17:52:00,-82.91810344827586,668,wifi
2025-05-26 17:53:00,-81.56681034482759,668,wifi
2025-05-26 17:54:00,-80.2155172413793,668,wifi
2025-05-26 17:55:00,-78.86422413793103,668,wifi
2025-05-26 17:56:00,-77.51293103448276,668,wifi
2025-05-26 17:57:00,-76.16163793103448,668,wifi
2025-05-26 17:58:00,-74.8103448275862,668,wifi
2025-05-26 17:59:00,-73.45905172413794,668,wifi
2025-05-26 18:00:00,-72.10775862068965,668,wifi
2025-05-26 18:01:00,-70.75646551724138,668,wifi
2025-05-26 18:02:00,-69.40517241379311,668,wifi
2025-05-26 18:03:00,-68.05387931034483,668,wifi
2025-05-26 18:04:00,-66.70258620689656,668,wifi
2025-05-26 18:05:00,-65.35129310344828,668,wifi
2025-05-26 18:06:00,-64.0,668,wifi
2025-05-26 18:07:00,-65.55,668,wifi
2025-05-26 18:08:00,-67.1,668,wifi
2025-05-26 18:09:00,-68.65,668,wifi
2025-05-26 18:10:00,-70.2,668,wifi
2025-05-26 18:11:00,-71.75,668,wifi
2025-05-26 18:12:00,-73.3,668,wifi
2025-05-26 18:13:00,-74.85,668,wifi
2025-05-26 18:14:00,-76.4,668,wifi
2025-05-26 18:15:00,-77.95,668,wifi
2025-05-26 18:16:00,-79.5,668,wifi
2025-05-26 18:17:00,-81.05,668,wifi
2025-05-26 18:18:00,-82.6,668,wifi
2025-05-26 18:19:00,-84.15,668,wifi
2025-05-26 18:20:00,-85.7,668,wifi
2025-05-26 18:21:00,-87.25,668,wifi
2025-05-26 18:22:00,-87.31481481481481,668,wifi
2025-05-26 18:23:00,-87.37962962962963,668,wifi
2025-05-26 18:24:00,-87.44444444444444,668,wifi
2025-05-26 18:25:00,-87.50925925925925,668,wifi
2025-05-26 18:26:00,-87.57407407407408,668,wifi
2025-05-26 18:27:00,-87.63888888888889,668,wifi
2025-05-26 18:28:00,-87.70370370370371,668,wifi
2025-05-26 18:29:00,-87.76851851851852,668,wifi
2025-05-26 18:30:00,-87.83333333333333,668,wifi
2025-05-26 18:31:00,-87.89814814814815,668,wifi
2025-05-26 18:32:00,-87.96296296296296,668,wifi
2025-05-26 18:33:00,-88.02777777777777,668,wifi
2025-05-26 18:34:00,-88.0925925925926,668,wifi
2025-05-26 18:35:00,-88.1574074074074,668,wifi
2025-05-26 18:36:00,-88.22222222222223,668,wifi
2025-05-26 18:37:00,-88.28703703703704,668,wifi
2025-05-26 18:38:00,-88.35185185185185,668,wifi
2025-05-26 18:39:00,-88.41666666666667,668,wifi
2025-05-26 18:40:00,-88.48148148148148,668,wifi
2025-05-26 18:41:00,-88.12902998236332,668,wifi
2025-05-26 18:42:00,-87.77657848324515,668,wifi
2025-05-26 18:43:00,-87.42412698412699,668,wifi
2025-05-26 18:44:00,-87.07167548500881,668,wifi
2025-05-26 18:45:00,-86.71922398589065,668,wifi
2025-05-26 18:46:00,-86.36677248677249,668,wifi
2025-05-26 18:47:00,-86.01432098765432,668,wifi
2025-05-26 18:48:00,-85.66186948853615,668,wifi
2025-05-26 18:49:00,-85.309417989418,668,wifi
2025-05-26 18:50:00,-84.95696649029982,668,wifi
2025-05-26 18:51:00,-84.60451499118166,668,wifi
2025-05-26 18:52:00,-84.25206349206348,668,wifi
2025-05-26 18:53:00,-83.89961199294532,668,wifi
2025-05-26 18:54:00,-83.54716049382716,668,wifi
2025-05-26 18:55:00,-83.19470899470899,668,wifi
2025-05-26 18:56:00,-82.84225749559083,668,wifi
2025-05-26 18:57:00,-82.48980599647265,668,wifi
2025-05-26 18:58:00,-82.1373544973545,668,wifi
2025-05-26 18:59:00,-81.78490299823633,668,wifi
2025-05-26 19:00:00,-81.43245149911816,668,wifi
2025-05-26 19:01:00,-81.08,668,wifi
2025-05-26 19:02:00,-80.71112781954886,668,wifi
2025-05-26 19:03:00,-80.34225563909774,668,wifi
2025-05-26 19:04:00,-79.97338345864661,668,wifi
2025-05-26 19:05:00,-79.60451127819549,668,wifi
2025-05-26 19:06:00,-79.23563909774435,668,wifi
2025-05-26 19:07:00,-78.86676691729323,668,wifi
2025-05-26 19:08:00,-78.4978947368421,668,wifi
2025-05-26 19:09:00,-78.12902255639098,668,wifi
2025-05-26 19:10:00,-77.76015037593984,668,wifi
2025-05-26 19:11:00,-77.39127819548872,668,wifi
2025-05-26 19:12:00,-77.02240601503759,668,wifi
2025-05-26 19:13:00,-76.65353383458647,668,wifi
2025-05-26 19:14:00,-76.28466165413533,668,wifi
2025-05-26 19:15:00,-75.91578947368421,668,wifi
2025-05-26 19:16:00,-75.54691729323308,668,wifi
2025-05-26 19:17:00,-75.17804511278196,668,wifi
2025-05-26 19:18:00,-74.80917293233082,668,wifi
2025-05-26 19:19:00,-74.4403007518797,668,wifi
2025-05-26 19:20:00,-74.07142857142857,668,wifi
2025-05-26 19:21:00,-74.54666666666667,668,wifi
2025-05-26 19:22:00,-75.02190476190476,668,wifi
2025-05-26 19:23:00,-75.49714285714286,668,wifi
2025-05-26 19:24:00,-75.97238095238095,668,wifi
2025-05-26 19:25:00,-76.44761904761904,668,wifi
2025-05-26 19:26:00,-76.92285714285714,668,wifi
2025-05-26 19:27:00,-77.39809523809524,668,wifi
2025-05-26 19:28:00,-77.87333333333333,668,wifi
2025-05-26 19:29:00,-78.34857142857143,668,wifi
2025-05-26 19:30:00,-78.82380952380953,668,wifi
2025-05-26 19:31:00,-79.29904761904763,668,wifi
2025-05-26 19:32:00,-79.77428571428571,668,wifi
2025-05-26 19:33:00,-80.24952380952381,668,wifi
2025-05-26 19:34:00,-80.7247619047619,668,wifi
2025-05-26 19:35:00,-81.2,668,wifi
2025-05-26 19:36:00,-81.13450980392157,668,wifi
2025-05-26 19:37:00,-81.06901960784315,668,wifi
2025-05-26 19:38:00,-81.0035294117647,668,wifi
2025-05-26 19:39:00,-80.93803921568627,668,wifi
2025-05-26 19:40:00,-80.87254901960785,668,wifi
2025-05-26 19:41:00,-80.80705882352942,668,wifi
2025-05-26 19:42:00,-80.74156862745099,668,wifi
2025-05-26 19:43:00,-80.67607843137255,668,wifi
2025-05-26 19:44:00,-80.61058823529412,668,wifi
2025-05-26 19:45:00,-80.54509803921569,668,wifi
2025-05-26 19:46:00,-80.47960784313726,668,wifi
2025-05-26 19:47:00,-80.41411764705883,668,wifi
2025-05-26 19:48:00,-80.34862745098039,668,wifi
2025-05-26 19:49:00,-80.28313725490196,668,wifi
2025-05-26 19:50:00,-80.21764705882353,668,wifi
2025-05-26 19:51:00,-80.1521568627451,668,wifi
2025-05-26 19:52:00,-80.08666666666667,668,wifi
2025-05-26 19:53:00,-80.02117647058823,668,wifi
2025-05-26 19:54:00,-79.9556862745098,668,wifi
2025-05-26 19:55:00,-79.89019607843137,668,wifi
2025-05-26 19:56:00,-79.82470588235294,668,wifi
2025-05-26 19:57:00,-79.75921568627452,668,wifi
2025-05-26 19:58:00,-79.69372549019607,668,wifi
2025-05-26 19:59:00,-79.62823529411764,668,wifi
2025-05-26 20:00:00,-79.56274509803922,668,wifi
2025-05-26 20:01:00,-79.49725490196079,668,wifi
2025-05-26 20:02:00,-79.43176470588236,668,wifi
2025-05-26 20:03:00,-79.36627450980392,668,wifi
2025-05-26 20:04:00,-79.30078431372549,668,wifi
2025-05-26 20:05:00,-79.23529411764706,668,wifi
2025-05-26 20:06:00,-79.97647058823529,668,wifi
2025-05-26 20:07:00,-80.71764705882353,668,wifi
2025-05-26 20:08:00,-81.45882352941176,668,wifi
2025-05-26 20:09:00,-82.2,668,wifi
2025-05-26 20:10:00,-82.94117647058823,668,wifi
2025-05-26 20:11:00,-83.68235294117648,668,wifi
2025-05-26 20:12:00,-84.4235294117647,668,wifi
2025-05-26 20:13:00,-85.16470588235295,668,wifi
2025-05-26 20:14:00,-85.90588235294118,668,wifi
2025-05-26 20:15:00,-86.64705882352942,668,wifi
2025-05-26 20:16:00,-87.38823529411765,668,wifi
2025-05-26 20:17:00,-88.12941176470589,668,wifi
2025-05-26 20:18:00,-88.87058823529412,668,wifi
2025-05-26 20:19:00,-89.61176470588236,668,wifi
2025-05-26 20:20:00,-90.3529411764706,668,wifi
2025-05-26 20:21:00,-89.73879551820728,668,wifi
2025-05-26 20:22:00,-89.12464985994399,668,wifi
2025-05-26 20:23:00,-88.51050420168067,668,wifi
2025-05-26 20:24:00,-87.89635854341738,668,wifi
2025-05-26 20:25:00,-87.28221288515407,668,wifi
2025-05-26 20:26:00,-86.66806722689076,668,wifi
2025-05-26 20:27:00,-86.05392156862746,668,wifi
2025-05-26 20:28:00,-85.43977591036415,668,wifi
2025-05-26 20:29:00,-84.82563025210085,668,wifi
2025-05-26 20:30:00,-84.21148459383754,668,wifi
2025-05-26 20:31:00,-83.59733893557423,668,wifi
2025-05-26 20:32:00,-82.98319327731093,668,wifi
2025-05-26 20:33:00,-82.36904761904762,668,wifi
2025-05-26 20:34:00,-81.75490196078432,668,wifi
2025-05-26 20:35:00,-81.14075630252101,668,wifi
2025-05-26 20:36:00,-80.5266106442577,668,wifi
2025-05-26 20:37:00,-79.9124649859944,668,wifi
2025-05-26 20:38:00,-79.2983193277311,668,wifi
2025-05-26 20:39:00,-78.6841736694678,668,wifi
2025-05-26 20:40:00,-78.07002801120449,668,wifi
2025-05-26 20:41:00,-77.45588235294117,668,wifi
2025-05-26 20:42:00,-76.84173669467788,668,wifi
2025-05-26 20:43:00,-76.22759103641457,668,wifi
2025-05-26 20:44:00,-75.61344537815125,668,wifi
2025-05-26 20:45:00,-74.99929971988796,668,wifi
2025-05-26 20:46:00,-74.38515406162465,668,wifi
2025-05-26 20:47:00,-73.77100840336135,668,wifi
2025-05-26 20:48:00,-73.15686274509804,668,wifi
2025-05-26 20:49:00,-72.54271708683473,668,wifi
2025-05-26 20:50:00,-71.92857142857143,668,wifi
2025-05-26 20:51:00,-72.13571428571429,668,wifi
2025-05-26 20:52:00,-72.34285714285714,668,wifi
2025-05-26 20:53:00,-72.55,668,wifi
2025-05-26 20:54:00,-72.75714285714285,668,wifi
2025-05-26 20:55:00,-72.96428571428572,668,wifi
2025-05-26 20:56:00,-73.17142857142858,668,wifi
2025-05-26 20:57:00,-73.37857142857143,668,wifi
2025-05-26 20:58:00,-73.58571428571429,668,wifi
2025-05-26 20:59:00,-73.79285714285714,668,wifi
2025-05-26 21:00:00,-74.0,668,wifi
2025-05-26 21:01:00,-74.20714285714286,668,wifi
2025-05-26 21:02:00,-74.41428571428571,668,wifi
2025-05-26 21:03:00,-74.62142857142857,668,wifi
2025-05-26 21:04:00,-74.82857142857142,668,wifi
2025-05-26 21:05:00,-75.03571428571428,668,wifi
2025-05-26 21:06:00,-75.24285714285715,668,wifi
2025-05-26 21:07:00,-75.45,668,wifi
2025-05-26 21:08:00,-75.65714285714286,668,wifi
2025-05-26 21:09:00,-75.86428571428571,668,wifi
2025-05-26 21:10:00,-76.07142857142857,668,wifi
2025-05-26 21:11:00,-76.27857142857142,668,wifi
2025-05-26 21:12:00,-76.48571428571428,668,wifi
2025-05-26 21:13:00,-76.69285714285714,668,wifi
2025-05-26 21:14:00,-76.89999999999999,668,wifi
2025-05-26 21:15:00,-77.10714285714286,668,wifi
2025-05-26 21:16:00,-77.31428571428572,668,wifi
2025-05-26 21:17:00,-77.52142857142857,668,wifi
2025-05-26 21:18:00,-77.72857142857143,668,wifi
2025-05-26 21:19:00,-77.93571428571428,668,wifi
2025-05-26 21:20:00,-78.14285714285714,668,wifi
2025-05-26 21:21:00,-77.325,668,wifi
2025-05-26 21:22:00,-76.50714285714285,668,wifi
2025-05-26 21:23:00,-75.68928571428572,668,wifi
2025-05-26 21:24:00,-74.87142857142857,668,wifi
2025-05-26 21:25:00,-74.05357142857143,668,wifi
2025-05-26 21:26:00,-73.23571428571428,668,wifi
2025-05-26 21:27:00,-72.41785714285714,668,wifi
2025-05-26 21:28:00,-71.6,668,wifi
2025-05-26 21:29:00,-70.78214285714286,668,wifi
2025-05-26 21:30:00,-69.96428571428571,668,wifi
2025-05-26 21:31:00,-69.14642857142857,668,wifi
2025-05-26 21:32:00,-68.32857142857142,668,wifi
2025-05-26 21:33:00,-67.51071428571429,668,wifi
2025-05-26 21:34:00,-66.69285714285715,668,wifi
2025-05-26 21:35:00,-65.875,668,wifi
2025-05-26 21:36:00,-66.26098484848485,668,wifi
2025-05-26 21:37:00,-66.64696969696969,668,wifi
2025-05-26 21:38:00,-67.03295454545454,668,wifi
2025-05-26 21:39:00,-67.4189393939394,668,wifi
2025-05-26 21:40:00,-67.80492424242425,668,wifi
2025-05-26 21:41:00,-68.19090909090909,668,wifi
2025-05-26 21:42:00,-68.57689393939394,668,wifi
2025-05-26 21:43:00,-68.9628787878788,668,wifi
2025-05-26 21:44:00,-69.34886363636363,668,wifi
2025-05-26 21:45:00,-69.73484848484848,668,wifi
2025-05-26 21:46:00,-70.12083333333334,668,wifi
2025-05-26 21:47:00,-70.50681818181818,668,wifi
2025-05-26 21:48:00,-70.89280303030303,668,wifi
2025-05-26 21:49:00,-71.27878787878788,668,wifi
2025-05-26 21:50:00,-71.66477272727272,668,wifi
2025-05-26 21:51:00,-72.05075757575757,668,wifi
2025-05-26 21:52:00,-72.43674242424242,668,wifi
2025-05-26 21:53:00,-72.82272727272728,668,wifi
2025-05-26 21:54:00,-73.20871212121212,668,wifi
2025-05-26 21:55:00,-73.59469696969697,668,wifi
2025-05-26 21:56:00,-73.98068181818182,668,wifi
2025-05-26 21:57:00,-74.36666666666666,668,wifi
2025-05-26 21:58:00,-74.75265151515151,668,wifi
2025-05-26 21:59:00,-75.13863636363637,668,wifi
2025-05-26 22:00:00,-75.52462121212122,668,wifi
2025-05-26 22:01:00,-75.91060606060606,668,wifi
2025-05-26 22:02:00,-76.29659090909091,668,wifi
2025-05-26 22:03:00,-76.68257575757576,668,wifi
2025-05-26 22:04:00,-77.0685606060606,668,wifi
2025-05-26 22:05:00,-77.45454545454545,668,wifi
2025-05-26 22:06:00,-77.27272727272727,668,wifi
2025-05-26 22:07:00,-77.0909090909091,668,wifi
2025-05-26 22:08:00,-76.9090909090909,668,wifi
2025-05-26 22:09:00,-76.72727272727272,668,wifi
2025-05-26 22:10:00,-76.54545454545455,668,wifi
2025-05-26 22:11:00,-76.36363636363636,668,wifi
2025-05-26 22:12:00,-76.18181818181819,668,wifi
2025-05-26 22:13:00,-76.0,668,wifi
2025-05-26 22:14:00,-75.81818181818181,668,wifi
2025-05-26 22:15:00,-75.63636363636364,668,wifi
2025-05-26 22:16:00,-75.45454545454545,668,wifi
2025-05-26 22:17:00,-75.27272727272727,668,wifi
2025-05-26 22:18:00,-75.0909090909091,668,wifi
2025-05-26 22:19:00,-74.9090909090909,668,wifi
2025-05-26 22:20:00,-74.72727272727272,668,wifi
2025-05-26 22:21:00,-74.54545454545455,668,wifi
2025-05-26 22:22:00,-74.36363636363636,668,wifi
2025-05-26 22:23:00,-74.18181818181819,668,wifi
2025-05-26 22:24:00,-74.0,668,wifi
2025-05-26 22:25:00,-73.81818181818181,668,wifi
2025-05-26 22:26:00,-73.63636363636364,668,wifi
2025-05-26 22:27:00,-73.45454545454545,668,wifi
2025-05-26 22:28:00,-73.27272727272727,668,wifi
2025-05-26 22:29:00,-73.0909090909091,668,wifi
2025-05-26 22:30:00,-72.9090909090909,668,wifi
2025-05-26 22:31:00,-72.72727272727273,668,wifi
2025-05-26 22:32:00,-72.54545454545455,668,wifi
2025-05-26 22:33:00,-72.36363636363636,668,wifi
2025-05-26 22:34:00,-72.18181818181819,668,wifi
2025-05-26 22:35:00,-72.0,668,wifi
2025-05-26 22:36:00,-72.49411764705883,668,wifi
2025-05-26 22:37:00,-72.98823529411764,668,wifi
2025-05-26 22:38:00,-73.48235294117647,668,wifi
2025-05-26 22:39:00,-73.97647058823529,668,wifi
2025-05-26 22:40:00,-74.47058823529412,668,wifi
2025-05-26 22:41:00,-74.96470588235294,668,wifi
2025-05-26 22:42:00,-75.45882352941176,668,wifi
2025-05-26 22:43:00,-75.95294117647059,668,wifi
2025-05-26 22:44:00,-76.4470588235294,668,wifi
2025-05-26 22:45:00,-76.94117647058823,668,wifi
2025-05-26 22:46:00,-77.43529411764706,668,wifi
2025-05-26 22:47:00,-77.92941176470588,668,wifi
2025-05-26 22:48:00,-78.4235294117647,668,wifi
2025-05-26 22:49:00,-78.91764705882352,668,wifi
2025-05-26 22:50:00,-79.41176470588235,668,wifi
2025-05-26 22:51:00,-79.19848197343453,668,wifi
2025-05-26 22:52:00,-78.98519924098672,668,wifi
2025-05-26 22:53:00,-78.7719165085389,668,wifi
2025-05-26 22:54:00,-78.55863377609107,668,wifi
2025-05-26 22:55:00,-78.34535104364326,668,wifi
2025-05-26 22:56:00,-78.13206831119544,668,wifi
2025-05-26 22:57:00,-77.91878557874762,668,wifi
2025-05-26 22:58:00,-77.70550284629981,668,wifi
2025-05-26 22:59:00,-77.49222011385199,668,wifi
2025-05-26 23:00:00,-77.27893738140418,668,wifi
2025-05-26 23:01:00,-77.06565464895635,668,wifi
2025-05-26 23:02:00,-76.85237191650853,668,wifi
2025-05-26 23:03:00,-76.63908918406072,668,wifi
2025-05-26 23:04:00,-76.4258064516129,668,wifi
2025-05-26 23:05:00,-76.21252371916508,668,wifi
2025-05-26 23:06:00,-75.99924098671727,668,wifi
2025-05-26 23:07:00,-75.78595825426945,668,wifi
2025-05-26 23:08:00,-75.57267552182162,668,wifi
2025-05-26 23:09:00,-75.35939278937381,668,wifi
2025-05-26 23:10:00,-75.14611005692599,668,wifi
2025-05-26 23:11:00,-74.93282732447817,668,wifi
2025-05-26 23:12:00,-74.71954459203036,668,wifi
2025-05-26 23:13:00,-74.50626185958254,668,wifi
2025-05-26 23:14:00,-74.29297912713471,668,wifi
2025-05-26 23:15:00,-74.0796963946869,668,wifi
2025-05-26 23:16:00,-73.86641366223908,668,wifi
2025-05-26 23:17:00,-73.65313092979127,668,wifi
2025-05-26 23:18:00,-73.43984819734345,668,wifi
2025-05-26 23:19:00,-73.22656546489563,668,wifi
2025-05-26 23:20:00,-73.01328273244782,668,wifi
2025-05-26 23:21:00,-72.8,668,wifi
2025-05-26 23:22:00,-73.22222222222221,668,wifi
2025-05-26 23:23:00,-73.64444444444445,668,wifi
2025-05-26 23:24:00,-74.06666666666666,668,wifi
2025-05-26 23:25:00,-74.4888888888889,668,wifi
2025-05-26 23:26:00,-74.91111111111111,668,wifi
2025-05-26 23:27:00,-75.33333333333333,668,wifi
2025-05-26 23:28:00,-75.75555555555556,668,wifi
2025-05-26 23:29:00,-76.17777777777778,668,wifi
2025-05-26 23:30:00,-76.60000000000001,668,wifi
2025-05-26 23:31:00,-77.02222222222223,668,wifi
2025-05-26 23:32:00,-77.44444444444444,668,wifi
2025-05-26 23:33:00,-77.86666666666667,668,wifi
2025-05-26 23:34:00,-78.28888888888889,668,wifi
2025-05-26 23:35:00,-78.71111111111112,668,wifi
2025-05-26 23:36:00,-79.13333333333334,668,wifi
2025-05-26 23:37:00,-79.0234375,668,wifi
2025-05-26 23:38:00,-78.91354166666667,668,wifi
2025-05-26 23:39:00,-78.80364583333333,668,wifi
2025-05-26 23:40:00,-78.69375000000001,668,wifi
2025-05-26 23:41:00,-78.58385416666667,668,wifi
2025-05-26 23:42:00,-78.47395833333334,668,wifi
2025-05-26 23:43:00,-78.3640625,668,wifi
2025-05-26 23:44:00,-78.25416666666666,668,wifi
2025-05-26 23:45:00,-78.14427083333334,668,wifi
2025-05-26 23:46:00,-78.034375,668,wifi
2025-05-26 23:47:00,-77.92447916666667,668,wifi
2025-05-26 23:48:00,-77.81458333333333,668,wifi
2025-05-26 23:49:00,-77.7046875,668,wifi
2025-05-26 23:50:00,-77.59479166666667,668,wifi
2025-05-26 23:51:00,-77.48489583333334,668,wifi
2025-05-26 23:52:00,-77.375,668,wifi
2025-05-26 23:53:00,-77.62719298245614,668,wifi
2025-05-26 23:54:00,-77.87938596491229,668,wifi
2025-05-26 23:55:00,-78.13157894736842,668,wifi
2025-05-26 23:56:00,-78.38377192982456,668,wifi
2025-05-26 23:57:00,-78.6359649122807,668,wifi
2025-05-26 23:58:00,-78.88815789473685,668,wifi
2025-05-26 23:59:00,-79.14035087719299,668,wifi
2025-05-27 00:00:00,-79.39254385964912,668,wifi
2025-05-27 00:01:00,-79.64473684210526,668,wifi
2025-05-27 00:02:00,-79.89692982456141,668,wifi
2025-05-27 00:03:00,-80.14912280701755,668,wifi
2025-05-27 00:04:00,-80.40131578947368,668,wifi
2025-05-27 00:05:00,-80.65350877192982,668,wifi
2025-05-27 00:06:00,-80.90570175438597,668,wifi
2025-05-27 00:07:00,-81.15789473684211,668,wifi
2025-05-27 00:08:00,-81.12186234817814,668,wifi
2025-05-27 00:09:00,-81.08582995951417,668,wifi
2025-05-27 00:10:00,-81.0497975708502,668,wifi
2025-05-27 00:11:00,-81.01376518218623,668,wifi
2025-05-27 00:12:00,-80.97773279352228,668,wifi
2025-05-27 00:13:00,-80.94170040485831,668,wifi
2025-05-27 00:14:00,-80.90566801619434,668,wifi
2025-05-27 00:15:00,-80.86963562753037,668,wifi
2025-05-27 00:16:00,-80.8336032388664,668,wifi
2025-05-27 00:17:00,-80.79757085020243,668,wifi
2025-05-27 00:18:00,-80.76153846153846,668,wifi
2025-05-27 00:19:00,-80.7255060728745,668,wifi
2025-05-27 00:20:00,-80.68947368421053,668,wifi
2025-05-27 00:21:00,-80.65344129554656,668,wifi
2025-05-27 00:22:00,-80.61740890688259,668,wifi
2025-05-27 00:23:00,-80.58137651821863,668,wifi
2025-05-27 00:24:00,-80.54534412955466,668,wifi
2025-05-27 00:25:00,-80.5093117408907,668,wifi
2025-05-27 00:26:00,-80.47327935222673,668,wifi
2025-05-27 00:27:00,-80.43724696356276,668,wifi
2025-05-27 00:28:00,-80.40121457489879,668,wifi
2025-05-27 00:29:00,-80.36518218623482,668,wifi
2025-05-27 00:30:00,-80.32914979757085,668,wifi
2025-05-27 00:31:00,-80.29311740890688,668,wifi
2025-05-27 00:32:00,-80.25708502024293,668,wifi
2025-05-27 00:33:00,-80.22105263157896,668,wifi
2025-05-27 00:34:00,-80.18502024291499,668,wifi
2025-05-27 00:35:00,-80.14898785425102,668,wifi
2025-05-27 00:36:00,-80.11295546558705,668,wifi
2025-05-27 00:37:00,-80.07692307692308,668,wifi
2025-05-27 00:38:00,-79.90166083916084,668,wifi
2025-05-27 00:39:00,-79.7263986013986,668,wifi
2025-05-27 00:40:00,-79.55113636363636,668,wifi
2025-05-27 00:41:00,-79.37587412587413,668,wifi
2025-05-27 00:42:00,-79.2006118881119,668,wifi
2025-05-27 00:43:00,-79.02534965034965,668,wifi
2025-05-27 00:44:00,-78.85008741258741,668,wifi
2025-05-27 00:45:00,-78.67482517482517,668,wifi
2025-05-27 00:46:00,-78.49956293706293,668,wifi
2025-05-27 00:47:00,-78.3243006993007,668,wifi
2025-05-27 00:48:00,-78.14903846153845,668,wifi
2025-05-27 00:49:00,-77.97377622377621,668,wifi
2025-05-27 00:50:00,-77.79851398601399,668,wifi
2025-05-27 00:51:00,-77.62325174825175,668,wifi
2025-05-27 00:52:00,-77.4479895104895,668,wifi
2025-05-27 00:53:00,-77.27272727272727,668,wifi
2025-05-27 00:54:00,-77.26565656565656,668,wifi
2025-05-27 00:55:00,-77.25858585858586,668,wifi
2025-05-27 00:56:00,-77.25151515151515,668,wifi
2025-05-27 00:57:00,-77.24444444444444,668,wifi
2025-05-27 00:58:00,-77.23737373737373,668,wifi
2025-05-27 00:59:00,-77.23030303030303,668,wifi
2025-05-27 01:00:00,-77.22323232323232,668,wifi
2025-05-27 01:01:00,-77.21616161616161,668,wifi
2025-05-27 01:02:00,-77.2090909090909,668,wifi
2025-05-27 01:03:00,-77.20202020202021,668,wifi
2025-05-27 01:04:00,-77.1949494949495,668,wifi
2025-05-27 01:05:00,-77.18787878787879,668,wifi
2025-05-27 01:06:00,-77.18080808080808,668,wifi
2025-05-27 01:07:00,-77.17373737373738,668,wifi
2025-05-27 01:08:00,-77.16666666666667,668,wifi
2025-05-27 01:09:00,-77.28819444444444,668,wifi
2025-05-27 01:10:00,-77.40972222222223,668,wifi
2025-05-27 01:11:00,-77.53125,668,wifi
2025-05-27 01:12:00,-77.65277777777779,668,wifi
2025-05-27 01:13:00,-77.77430555555556,668,wifi
2025-05-27 01:14:00,-77.89583333333334,668,wifi
2025-05-27 01:15:00,-78.01736111111111,668,wifi
2025-05-27 01:16:00,-78.13888888888889,668,wifi
2025-05-27 01:17:00,-78.26041666666667,668,wifi
2025-05-27 01:18:00,-78.38194444444444,668,wifi
2025-05-27 01:19:00,-78.50347222222223,668,wifi
2025-05-27 01:20:00,-78.625,668,wifi
2025-05-27 01:21:00,-78.74652777777779,668,wifi
2025-05-27 01:22:00,-78.86805555555556,668,wifi
2025-05-27 01:23:00,-78.98958333333334,668,wifi
2025-05-27 01:24:00,-79.11111111111111,668,wifi
2025-05-27 01:25:00,-78.77160493827161,668,wifi
2025-05-27 01:26:00,-78.4320987654321,668,wifi
2025-05-27 01:27:00,-78.0925925925926,668,wifi
2025-05-27 01:28:00,-77.75308641975309,668,wifi
2025-05-27 01:29:00,-77.41358024691358,668,wifi
2025-05-27 01:30:00,-77.07407407407408,668,wifi
2025-05-27 01:31:00,-76.73456790123457,668,wifi
2025-05-27 01:32:00,-76.39506172839506,668,wifi
2025-05-27 01:33:00,-76.05555555555556,668,wifi
