light_peak_hour_sleep,screen_events_sleep,location_mobility_duration_full_window,circadian_screen_misalignment,sleep_quality,uid,label_date
-0.335219455922762,-0.3535533905932738,-1.3961894613303023,1.9450458265471031,5,671,2025-04-28
-1.3649987808515422,2.8284271247461903,0.511810435778064,0.6415451765819016,4,671,2025-04-29
-0.5300425714498286,-0.3535533905932738,0.995227450067852,0.1400366345542534,8,671,2025-04-30
1.997091555672692,-0.3535533905932738,0.0369494748385378,-0.9153287504989708,8,671,2025-05-01
0.7446572415701214,-0.3535533905932738,-1.4731939414826585,-1.4035619931528986,7,671,2025-05-15
0.8838166098037404,-0.3535533905932738,1.4315861709312003,0.9090325925317378,8,671,2025-05-17
-0.2238919613358669,-0.3535533905932738,-0.6603688732077936,-0.9542704003216566,7,671,2025-05-18
-1.170175665324476,-0.3535533905932738,-0.4255765091876943,-0.4771534337065016,7,671,2025-05-25
-0.0012369721620764,-0.3535533905932738,0.9797552535927956,0.1146543474650317,7,671,2025-05-27
