light_peak_hour_sleep,screen_events_sleep,location_mobility_ratio_full_window,circadian_screen_misalignment,sleep_quality,uid,label_date
-0.3979252375131879,-0.3535533905932738,-0.9517810702430984,1.886961926662977,5,671,2025-04-28
-1.4079031650428495,2.8284271247461903,0.4059563537213373,0.5967877628613623,4,671,2025-04-29
-0.5890021427215023,-0.3535533905932738,0.9489533519555462,0.1004064500732469,8,671,2025-04-30
1.8895382848377755,-0.3535533905932738,0.012156096450333,-0.9441692877313816,8,671,2025-05-01
0.6611867513557548,-0.3535533905932738,-1.5415057377758443,-1.4274110226687584,7,671,2025-05-15
0.7976702550759794,-0.3535533905932738,1.8034260361558123,0.8615404909936786,8,671,2025-05-17
-0.2887384345370083,-0.3535533905932738,-0.9065561361489028,-0.9827128131975024,7,671,2025-05-18
-1.2168262598345354,-0.3535533905932738,-0.410644158269994,-0.5104737057949063,7,671,2025-05-25
0.5519999483795752,-0.3535533905932738,0.6399952641548124,0.4190701988012835,7,671,2025-05-26
