location_immobility_duration_sleep,location_max_still_duration_full_window,light_entropy_sleep,screen_sleep_ratio,wifi_scans_day,sleep_quality,uid,label_date
-0.6163623911882189,0.5496994378096106,1.0791052026813053,-0.8571946154145229,-1.5085724587804652,7,686,2025-04-28
0.6794662815662385,-0.1368635017375714,-1.145336285268986,1.2967815976783814,0.5336446792964911,8,686,2025-04-29
1.0016336311460756,-0.4763726476674966,1.0788910288686464,-0.8571946154145229,0.479767091482903,7,686,2025-04-30
1.2092525897641937,0.3837171886883138,0.0996429178997176,1.2967815976783814,0.2616911408088562,6,686,2025-05-14
-1.4549520700204774,-1.2063173114168355,-1.1480571624878622,-0.8571946154145229,-1.5085724587804652,10,686,2025-05-26
-1.1970988691160225,-1.0497658719047036,1.02562904289236,-0.8571946154145229,1.2879309086867237,9,686,2025-05-27
0.3780608278482126,1.9359027062286829,-0.9898747445851824,0.8352152663013299,0.4541110972859563,7,686,2025-05-28
