location_max_still_duration_full_window,location_immobility_duration_sleep,light_entropy_sleep,sleep_quality,uid,label_date
1.2923156766035937,-0.6663720753056929,1.0380942311021408,7,686,2025-04-28
0.5034146374592315,0.5650046029008451,-1.3791080464562997,8,686,2025-04-29
0.1132987389812504,0.8711479759356193,1.0378614978832377,7,686,2025-04-30
1.1015923484588028,1.068440371891363,-0.0262441560308158,6,686,2025-05-14
-0.7254504427464091,-1.4632519366717658,-1.382064703507542,10,686,2025-05-26
-0.5455636673371178,-1.2182238518094888,0.9799840511144322,9,686,2025-05-27
-1.7396072914193534,0.8432549130591176,-0.2685228741051551,9,686,2025-05-29
